contigName	contigLen	totalAvgDepth	220421_RR4342129_aln_sorted.bam	220421_RR4342129_aln_sorted.bam-var
k105_83957 flag=0 multi=3.9953 len=6451	6451	14.2327	14.2327	13.5692
k105_1878 flag=0 multi=4.9725 len=1557	1557	14.3568	14.3568	24.1201
k105_1879 flag=1 multi=4.0000 len=4783	4783	15.3857	15.3857	20.4353
k105_83966 flag=0 multi=9.9773 len=3807	3807	35.1504	35.1504	68.2266
k105_1885 flag=1 multi=4.9094 len=3285	3285	25.5346	25.5346	32.5926
k105_83976 flag=0 multi=2.8491 len=2080	2080	25.8192	25.8192	76.5382
k105_1889 flag=0 multi=8.7687 len=15763	15763	28.4431	28.4431	95.9708
k105_1895 flag=0 multi=5.8301 len=5437	5437	26.6633	26.6633	56.5439
k105_1899 flag=1 multi=3.0000 len=1502	1502	9.3787	9.37944	8.07277
k105_84022 flag=1 multi=4.4403 len=6658	6658	15.1066	15.1066	27.9634
k105_1910 flag=1 multi=2.9587 len=3353	3353	16.6057	16.6057	41.9451
k105_1917 flag=1 multi=2.5787 len=2467	2467	11.4109	11.4109	8.93988
k105_84044 flag=1 multi=2.9344 len=3215	3215	22.8336	22.8336	74.9789
k105_1923 flag=1 multi=2.9294 len=2711	2711	11.3081	11.3081	10.647
k105_84069 flag=1 multi=2.3894 len=1692	1692	11.1686	11.1686	17.4227
k105_84072 flag=0 multi=9.2974 len=1786	1786	41.4817	41.4817	130.026
k105_1941 flag=1 multi=6.6227 len=5779	5779	27.771	27.771	68.0711
k105_1943 flag=0 multi=7.7878 len=2546	2546	28.0563	28.0563	83.8288
k105_1945 flag=1 multi=2.8955 len=1655	1655	12.0744	12.0744	25.5954
k105_84102 flag=1 multi=4.4335 len=2158	2158	14.0727	14.0727	18.1471
k105_1966 flag=1 multi=2.8542 len=1532	1532	8.19103	8.19103	5.46241
k105_84108 flag=1 multi=3.0000 len=1662	1662	10.547	10.547	16.6094
k105_84110 flag=1 multi=3.0000 len=4837	4837	13.1965	13.1965	20.6995
k105_1981 flag=0 multi=9.6446 len=2142	2142	81.0226	81.0226	157.179
k105_1988 flag=0 multi=18.1479 len=1836	1836	90.4009	90.4009	236.435
k105_84140 flag=0 multi=5.4825 len=2250	2250	28.731	28.731	82.5486
k105_2003 flag=1 multi=2.9812 len=2658	2658	23.445	23.445	55.2612
k105_84148 flag=0 multi=7.9494 len=2872	2872	29.4783	29.4783	63.4214
k105_2004 flag=1 multi=3.0000 len=1782	1782	9.39338	9.39338	8.08182
k105_2013 flag=0 multi=3.0000 len=4003	4003	14.6748	14.6748	28.0537
k105_2014 flag=1 multi=2.9563 len=3036	3036	9.99584	9.99584	8.35428
k105_84165 flag=0 multi=9.9532 len=7406	7406	43.2335	43.2335	125.665
k105_2021 flag=0 multi=23.5083 len=5116	5116	114.971	114.971	422.282
k105_2033 flag=1 multi=3.9244 len=2208	2208	14.3912	14.3912	19.5683
k105_84203 flag=1 multi=4.0000 len=1546	1546	16.8818	16.8818	26.6434
k105_84206 flag=1 multi=3.9457 len=2425	2425	14.2914	14.2914	15.3605
k105_2043 flag=1 multi=3.0648 len=1648	1648	15.1028	15.1028	37.1251
k105_2052 flag=1 multi=3.0000 len=1744	1744	9.68256	9.68319	9.75203
k105_84218 flag=1 multi=2.9351 len=2570	2570	9.24959	9.24959	8.0228
k105_2061 flag=1 multi=3.9140 len=3105	3105	18.0085	18.0085	35.3836
k105_84229 flag=1 multi=4.0000 len=2639	2639	18.0193	18.0197	20.1373
k105_84236 flag=1 multi=3.0000 len=1538	1538	8.20389	8.20389	4.41476
k105_84240 flag=1 multi=1.8791 len=1536	1536	9.59812	9.59812	6.39216
k105_2078 flag=1 multi=3.0000 len=1874	1874	10.5853	10.5853	26.0826
k105_2090 flag=1 multi=1.9715 len=2002	2002	19.3072	19.3072	61.7818
k105_2092 flag=1 multi=3.0000 len=1975	1975	10.3512	10.3512	12.8421
k105_2099 flag=0 multi=5.7553 len=3570	3570	27.3696	27.3696	35.3946
k105_2100 flag=0 multi=4.9725 len=1560	1560	17.0092	17.0092	51.3604
k105_84297 flag=1 multi=3.0000 len=1918	1918	10.9152	10.9152	7.4099
k105_2110 flag=0 multi=9.1644 len=2289	2289	75.5288	75.5288	932.406
k105_84312 flag=1 multi=4.0000 len=2262	2262	11.3741	11.3741	18.0033
k105_2128 flag=1 multi=2.0000 len=1547	1547	9.43593	9.43593	9.53838
k105_84316 flag=1 multi=1.9327 len=1724	1724	12.3393	12.3393	7.2173
k105_2129 flag=1 multi=2.0000 len=1586	1586	18.2911	18.2911	52.0697
k105_84317 flag=1 multi=3.0000 len=1774	1774	8.58313	8.58313	7.59256
k105_2134 flag=0 multi=6.3788 len=2935	2935	29.2557	29.2557	107.869
k105_2138 flag=0 multi=5.9442 len=1503	1503	32.1227	32.1227	115.813
k105_84336 flag=1 multi=3.0000 len=1998	1998	12.1185	12.1185	22.1197
k105_2140 flag=1 multi=3.8484 len=2202	2202	19.6321	19.6321	57.2039
k105_84356 flag=1 multi=3.0000 len=1523	1523	10.268	10.268	9.05057
k105_2153 flag=1 multi=3.0000 len=1676	1676	10.637	10.6376	10.3243
k105_84358 flag=0 multi=6.4957 len=2425	2425	37.6738	37.6738	255.923
k105_84376 flag=1 multi=1.9118 len=2056	2056	20.3793	20.3793	47.7464
k105_84380 flag=1 multi=2.8253 len=1834	1834	9.69834	9.69893	10.4376
k105_2174 flag=1 multi=3.9291 len=2558	2558	13.4851	13.4851	17.3517
k105_2177 flag=0 multi=1.9763 len=2892	2892	17.6896	17.6896	54.2288
k105_84391 flag=0 multi=2.6841 len=1906	1906	16.6845	16.6845	18.0794
k105_84403 flag=1 multi=1.9807 len=3260	3260	11.7527	11.7527	16.6686
k105_84421 flag=1 multi=3.0000 len=1549	1549	13.0214	13.0214	17.6603
k105_2201 flag=1 multi=3.0000 len=6894	6894	12.3922	12.3922	13.3678
k105_84424 flag=1 multi=3.2848 len=1829	1829	9.8779	9.8779	8.77341
k105_2206 flag=0 multi=6.9150 len=5894	5894	28.6955	28.6955	99.0651
k105_84440 flag=1 multi=2.9503 len=3929	3929	11.0384	11.0384	14.9813
k105_2209 flag=1 multi=4.8792 len=3649	3649	22.5141	22.5141	52.0616
k105_84457 flag=1 multi=1.8806 len=1923	1923	9.95488	9.95488	8.15707
k105_2225 flag=0 multi=5.9758 len=4240	4240	26.5944	26.5944	52.6478
k105_84460 flag=0 multi=7.9901 len=9313	9313	37.7726	37.7726	109.654
k105_2233 flag=1 multi=5.0000 len=4559	4559	18.1347	18.1347	28.5256
k105_84466 flag=1 multi=4.0000 len=7816	7816	14.0742	14.0742	16.7886
k105_2236 flag=1 multi=4.9645 len=9581	9581	16.6148	16.6148	25.0691
k105_2247 flag=0 multi=5.3974 len=2458	2458	30.4731	30.4731	173.365
k105_84508 flag=1 multi=4.0000 len=1593	1593	12.2322	12.2322	10.6485
k105_2261 flag=0 multi=2.7745 len=1737	1737	17.0744	17.075	78.0303
k105_84514 flag=1 multi=3.0000 len=1562	1562	13.4724	13.4724	13.9659
k105_84515 flag=1 multi=2.8545 len=1617	1617	11.9993	11.9993	11.1399
k105_2265 flag=1 multi=3.0000 len=1538	1538	9.66931	9.66931	10.6209
k105_2271 flag=1 multi=2.0000 len=1723	1723	9.97139	9.97139	7.25552
k105_2278 flag=1 multi=3.0000 len=2407	2407	9.29287	9.29287	7.44831
k105_84540 flag=1 multi=2.0000 len=2175	2175	10.2568	10.2568	11.8581
k105_2282 flag=1 multi=1.9225 len=1653	1653	8.3686	8.3686	6.3354
k105_2299 flag=1 multi=3.0000 len=1690	1690	11.9156	11.9156	8.73883
k105_2300 flag=1 multi=2.8085 len=1525	1525	19.6407	19.6407	52.197
k105_84562 flag=0 multi=4.9508 len=2953	2953	19.8634	19.8634	21.4656
k105_2303 flag=1 multi=2.0000 len=2007	2007	9.1007	9.1007	6.03671
k105_2312 flag=1 multi=3.9542 len=2792	2792	14.1045	14.1045	34.5914
k105_84580 flag=1 multi=1.9417 len=1597	1597	8.70283	8.70283	6.37081
k105_84613 flag=1 multi=3.0000 len=1550	1550	9.31286	9.31357	6.06815
k105_2349 flag=1 multi=4.3666 len=2563	2563	23.7439	23.7443	89.381
k105_2369 flag=1 multi=18.4628 len=8081	8081	86.4663	86.4663	556.516
k105_2372 flag=1 multi=3.9605 len=2687	2687	25.5282	25.5282	96.5435
k105_84682 flag=1 multi=3.0000 len=7095	7095	13.4818	13.4818	12.8157
k105_2381 flag=1 multi=5.0000 len=6058	6058	17.2256	17.2256	39.6917
k105_2398 flag=1 multi=2.8841 len=3935	3935	21.8497	21.8497	55.0609
k105_84725 flag=1 multi=1.9479 len=1699	1699	12.6139	12.6139	8.93613
k105_84752 flag=1 multi=4.9289 len=2187	2187	17.3996	17.3996	31.4972
k105_2435 flag=1 multi=3.0000 len=1605	1605	12.2832	12.2832	11.2182
k105_84756 flag=0 multi=9.0000 len=2060	2060	31.7838	31.7838	39.1166
k105_2438 flag=1 multi=3.0000 len=1927	1927	13.2037	13.2037	12.633
k105_2441 flag=1 multi=3.0000 len=2498	2498	12.0213	12.0213	13.484
k105_84772 flag=1 multi=2.7885 len=2791	2791	15.0034	15.0034	24.939
k105_2478 flag=0 multi=1.9359 len=2024	2024	21.8687	21.8687	34.5017
k105_2482 flag=0 multi=7.1673 len=4642	4642	32.929	32.929	114.459
k105_84819 flag=1 multi=2.0000 len=1586	1586	12.6873	12.6873	29.9545
k105_2490 flag=1 multi=2.8554 len=1599	1599	14.4921	14.4921	28.0858
k105_2495 flag=1 multi=1.9501 len=2170	2170	8.60445	8.60445	8.76614
k105_2503 flag=0 multi=10.9761 len=4296	4296	32.9686	32.9686	91.3242
k105_2520 flag=0 multi=6.6631 len=1874	1874	42.8677	42.8677	85.566
k105_84870 flag=0 multi=10.9512 len=5755	5755	36.2489	36.2491	52.5132
k105_2526 flag=1 multi=3.7607 len=2600	2600	16.8188	16.8188	23.3416
k105_84885 flag=1 multi=3.9569 len=5049	5049	15.5942	15.5942	35.5602
k105_2551 flag=0 multi=8.2226 len=2230	2230	35.0856	35.0856	188.233
k105_84907 flag=1 multi=3.0000 len=1649	1649	9.52969	9.52969	5.57774
k105_2563 flag=1 multi=4.0000 len=2076	2076	12.1096	12.1096	19.0305
k105_84918 flag=1 multi=4.8688 len=3123	3123	23.4944	23.4944	65.6335
k105_2570 flag=1 multi=1.9860 len=1673	1673	11.1346	11.1346	10.0128
k105_84920 flag=0 multi=2.9163 len=1968	1968	14.4571	14.4571	22.3209
k105_84922 flag=1 multi=4.0000 len=4922	4922	13.9973	13.9973	16.8361
k105_2588 flag=1 multi=1.8648 len=1555	1555	13.116	13.116	18.8405
k105_84931 flag=1 multi=4.0000 len=3932	3932	18.1634	18.1634	25.697
k105_2597 flag=1 multi=3.0000 len=2205	2205	12.1358	12.1358	10.0775
k105_84947 flag=0 multi=16.2857 len=1575	1575	77.5172	77.5179	212.017
k105_2605 flag=1 multi=2.8762 len=1720	1720	8.91529	8.91592	7.43078
k105_84949 flag=1 multi=2.0000 len=2728	2728	11.7095	11.7099	14.0999
k105_2609 flag=0 multi=4.9936 len=6360	6360	18.8235	18.8235	32.1864
k105_84954 flag=0 multi=16.5906 len=7100	7100	107.374	107.374	438.852
k105_84955 flag=1 multi=3.0000 len=1645	1645	12.9411	12.9411	32.9698
k105_2614 flag=1 multi=2.9478 len=2711	2711	10.3405	10.3405	10.0449
k105_2632 flag=0 multi=7.3046 len=5539	5539	22.3084	22.3084	68.171
k105_2645 flag=0 multi=2.9448 len=3328	3328	22.1674	22.1674	56.1988
k105_2647 flag=0 multi=5.6239 len=2522	2522	27.3853	27.3853	44.3239
k105_85020 flag=0 multi=7.0000 len=4231	4231	20.1049	20.1049	47.0609
k105_85031 flag=0 multi=2.9861 len=1543	1543	13.9017	13.9017	35.5542
k105_2657 flag=1 multi=3.9170 len=3502	3502	15.9454	15.9454	27.426
k105_2665 flag=0 multi=20.4413 len=3232	3232	95.7732	95.7732	332.773
k105_2671 flag=1 multi=3.0000 len=1883	1883	9.70225	9.70225	7.00597
k105_85054 flag=0 multi=7.9673 len=4387	4387	22.8676	22.8676	24.1706
k105_2676 flag=0 multi=5.0000 len=2493	2493	21.7004	21.7004	39.5105
k105_2683 flag=1 multi=3.0000 len=1596	1596	10.9184	10.9184	8.88333
k105_2686 flag=1 multi=2.0000 len=2003	2003	12.6352	12.6352	11.5267
k105_2690 flag=0 multi=16.2143 len=2830	2830	79.5134	79.5134	253.06
k105_2711 flag=1 multi=4.0000 len=1675	1675	10.8951	10.8951	11.4733
k105_2717 flag=1 multi=3.0000 len=2922	2922	13.7403	13.7403	16.0138
k105_85106 flag=1 multi=3.9881 len=9922	9922	16.4644	16.4644	28.0921
k105_85126 flag=1 multi=3.0000 len=1511	1511	8.50478	8.50478	10.6928
k105_2730 flag=0 multi=7.2027 len=2725	2725	38.5689	38.5689	185.993
k105_2745 flag=1 multi=3.0000 len=1598	1598	9.83633	9.83702	8.48896
k105_2748 flag=0 multi=10.9666 len=10893	10893	34.6533	34.6533	75.0893
k105_2750 flag=1 multi=2.6949 len=1642	1642	12.2098	12.2098	15.3946
k105_85129 flag=1 multi=4.0000 len=28703	28703	17.5109	17.5109	23.548
k105_85150 flag=1 multi=2.9347 len=2279	2279	11.2809	11.2809	12.8788
k105_85167 flag=1 multi=2.6813 len=1536	1536	21.3716	21.3716	41.2084
k105_2811 flag=1 multi=2.0000 len=1714	1714	10.3216	10.3216	9.27658
k105_85178 flag=1 multi=5.0000 len=3778	3778	14.8029	14.8029	15.8197
k105_85179 flag=1 multi=2.9457 len=1890	1890	20.9839	20.9839	49.3878
k105_85193 flag=1 multi=4.0000 len=2241	2241	13.4137	13.4137	10.125
k105_2845 flag=1 multi=3.0000 len=1685	1685	10.1088	10.1088	8.55205
k105_85195 flag=0 multi=10.9678 len=6308	6308	34.6702	34.6702	71.8758
k105_85196 flag=0 multi=5.6019 len=3941	3941	15.2625	15.2625	22.7288
k105_85199 flag=1 multi=4.0000 len=6551	6551	11.88	11.88	10.0151
k105_85201 flag=1 multi=2.0000 len=1800	1800	8.31576	8.31636	5.06907
k105_85204 flag=1 multi=3.0000 len=1764	1764	8.10099	8.10099	4.72696
k105_2877 flag=1 multi=3.9197 len=4440	4440	24.1632	24.1632	41.4031
k105_85213 flag=0 multi=4.7107 len=3838	3838	19.2524	19.2524	35.9062
k105_85214 flag=0 multi=6.9322 len=2493	2493	23.6432	23.6432	33.6575
k105_2912 flag=1 multi=4.9014 len=2824	2824	16.2229	16.2229	34.3939
k105_85258 flag=1 multi=3.0000 len=2365	2365	15.0158	15.0158	16.0191
k105_85290 flag=0 multi=8.3480 len=10099	10099	27.2242	27.2242	102.589
k105_2963 flag=0 multi=9.9336 len=2604	2604	35.6862	35.6862	93.6427
k105_85295 flag=1 multi=2.8885 len=3782	3782	23.8315	23.8315	56.3673
k105_2972 flag=1 multi=1.8957 len=1706	1706	11.3059	11.3059	19.2941
k105_2979 flag=0 multi=11.7101 len=3727	3727	52.617	52.617	124.967
k105_85314 flag=1 multi=3.0000 len=2062	2062	15.1506	15.1506	28.0401
k105_85320 flag=1 multi=3.0000 len=1724	1724	12.6029	12.6029	27.3291
k105_2989 flag=1 multi=2.8020 len=1529	1529	25.2719	25.2719	99.8989
k105_85328 flag=0 multi=6.5773 len=8233	8233	24.4977	24.4977	40.3906
k105_3012 flag=0 multi=21.0220 len=1698	1698	116.079	116.079	548.724
k105_3026 flag=1 multi=5.9962 len=4045	4045	20.9867	20.9867	47.6091
k105_85355 flag=1 multi=4.0000 len=2016	2016	15.6924	15.6924	22.7715
k105_3034 flag=0 multi=10.2056 len=6540	6540	29.2732	29.2732	99.7163
k105_85388 flag=1 multi=2.0000 len=1877	1877	12.9004	12.9004	12.6354
k105_3045 flag=0 multi=7.7469 len=6538	6538	24.2032	24.2032	124.916
k105_85391 flag=1 multi=4.0000 len=2744	2744	16.9776	16.9776	49.9016
k105_85392 flag=1 multi=2.8998 len=2539	2539	13.3148	13.3148	16.8941
k105_3068 flag=1 multi=3.0000 len=2347	2347	16.1302	16.1302	19.0177
k105_85426 flag=1 multi=3.7921 len=2168	2168	11.2681	11.2681	6.39968
k105_85427 flag=1 multi=3.0000 len=1610	1610	11.9014	11.9014	9.7367
k105_85429 flag=1 multi=2.0000 len=2059	2059	9.81771	9.81771	7.72564
k105_3080 flag=1 multi=4.7201 len=4568	4568	17.9509	17.9509	20.6607
k105_85433 flag=0 multi=6.9937 len=2977	2977	25.5614	25.5614	40.484
k105_3093 flag=1 multi=3.0000 len=3719	3719	13.1961	13.1961	19.5822
k105_85441 flag=0 multi=8.9074 len=5827	5827	33.0495	33.0495	42.1323
k105_3094 flag=0 multi=5.9608 len=4753	4753	29.3415	29.3415	95.9509
k105_85444 flag=0 multi=3.9845 len=2035	2035	15.1623	15.1623	14.3919
k105_3095 flag=0 multi=8.5750 len=2879	2879	37.3551	37.3551	110.09
k105_85447 flag=0 multi=5.7799 len=2513	2513	27.1887	27.1887	49.8813
k105_3100 flag=0 multi=10.4397 len=2277	2277	99.2793	99.2793	341.701
k105_85452 flag=1 multi=2.0000 len=1572	1572	10.5802	10.5802	8.02838
k105_85456 flag=0 multi=2.5015 len=2133	2133	10.0767	10.0767	8.57937
k105_3105 flag=1 multi=2.9035 len=2157	2157	12.8809	12.8809	7.80291
k105_3108 flag=0 multi=4.5405 len=2893	2893	25.2279	25.2279	69.415
k105_85461 flag=1 multi=4.0000 len=5559	5559	17.3252	17.3252	32.4941
k105_3126 flag=0 multi=5.6981 len=3142	3142	25.3469	25.3469	42.7616
k105_85482 flag=1 multi=2.0000 len=1744	1744	10.8225	10.8225	9.72928
k105_3138 flag=1 multi=3.0000 len=1763	1763	10.7353	10.7353	15.7061
k105_85500 flag=1 multi=2.0000 len=1935	1935	9.23697	9.23697	24.4319
k105_85512 flag=0 multi=7.9719 len=2598	2598	31.94	31.94	92.6177
k105_3156 flag=1 multi=2.8269 len=2104	2104	15.5599	15.5599	26.0059
k105_85514 flag=1 multi=2.9552 len=2425	2425	9.80352	9.80352	12.3313
k105_3162 flag=1 multi=3.0000 len=1947	1947	14.1224	14.1224	12.4405
k105_85525 flag=1 multi=3.0000 len=1535	1535	9.7278	9.7278	8.25896
k105_85541 flag=0 multi=8.9222 len=2161	2161	29.9831	29.9831	77.5997
k105_3188 flag=1 multi=2.9460 len=2032	2032	9.31031	9.31031	7.53577
k105_3190 flag=1 multi=3.0000 len=1661	1661	11.2594	11.2594	15.1009
k105_85552 flag=1 multi=4.0000 len=3812	3812	16.5563	16.5563	27.4898
k105_3194 flag=0 multi=10.5793 len=5708	5708	35.6983	35.6983	45.0094
k105_3196 flag=0 multi=7.7843 len=3220	3220	28.6863	28.6863	28.839
k105_3210 flag=1 multi=3.0000 len=1552	1552	12.766	12.766	18.5206
k105_85587 flag=1 multi=3.7826 len=2023	2023	23.717	23.717	109.923
k105_3213 flag=1 multi=4.0000 len=2206	2206	28.2777	28.2777	53.2499
k105_85592 flag=1 multi=2.0000 len=1540	1540	8.70216	8.70216	5.87962
k105_3218 flag=1 multi=2.3134 len=1940	1940	13.9737	13.9737	35.2039
k105_85595 flag=1 multi=1.9278 len=1601	1601	14.6437	14.6437	31.2611
k105_85600 flag=1 multi=1.9532 len=2905	2905	16.4083	16.4083	25.7703
k105_3221 flag=1 multi=3.0000 len=3227	3227	9.9649	9.9649	9.84164
k105_85603 flag=1 multi=2.9159 len=2175	2175	12.2667	12.2667	10.5573
k105_85610 flag=0 multi=11.8231 len=2343	2343	69.3156	69.3156	240.084
k105_85617 flag=1 multi=3.9380 len=2668	2668	14.1513	14.1513	10.5656
k105_3239 flag=1 multi=4.9187 len=4388	4388	15.9259	15.9259	31.5509
k105_85628 flag=1 multi=3.0000 len=2003	2003	13.1074	13.1074	22.9351
k105_85629 flag=1 multi=2.9714 len=3117	3117	12.2615	12.2615	9.35367
k105_85637 flag=1 multi=6.1729 len=1539	1539	23.6105	23.6105	96.5737
k105_3255 flag=0 multi=4.6937 len=3667	3667	15.2624	15.2624	23.6062
k105_85646 flag=1 multi=4.8087 len=1736	1736	23.2282	23.2282	143.491
k105_85648 flag=1 multi=2.8648 len=2117	2117	11.0686	11.0686	11.3895
k105_3263 flag=0 multi=10.4198 len=4290	4290	36.5406	36.5406	57.4399
k105_85666 flag=1 multi=3.0000 len=1870	1870	9.31454	9.31512	10.4324
k105_85672 flag=1 multi=3.0000 len=2165	2165	13.7375	13.7375	56.6914
k105_3289 flag=0 multi=8.9664 len=2489	2489	45.8854	45.8854	112.839
k105_85689 flag=0 multi=5.9777 len=2348	2348	20.3899	20.3899	86.7295
k105_3294 flag=0 multi=8.4033 len=5004	5004	31.5418	31.5418	81.8083
k105_85693 flag=0 multi=8.9542 len=1852	1852	36.5029	36.5029	462.402
k105_85702 flag=1 multi=4.0000 len=3011	3011	14.4219	14.4219	16.2242
k105_85709 flag=0 multi=3.3797 len=1904	1904	24.886	24.886	95.7795
k105_3319 flag=1 multi=3.8201 len=2290	2290	16.414	16.414	57.5351
k105_85711 flag=1 multi=3.0000 len=2115	2115	10.544	10.544	6.91828
k105_85727 flag=0 multi=7.0000 len=2304	2304	26.2795	26.2795	51.0309
k105_3339 flag=1 multi=9.0000 len=2447	2447	28.1994	28.1994	22.7303
k105_85728 flag=0 multi=10.8132 len=2696	2696	43.8492	43.8492	106.59
k105_85732 flag=1 multi=3.7999 len=2649	2649	11.0948	11.0948	11.5126
k105_85737 flag=1 multi=4.0000 len=6186	6186	17.2823	17.2823	24.9235
k105_3363 flag=1 multi=2.0000 len=2273	2273	10.0829	10.0829	5.1006
k105_85748 flag=1 multi=4.8475 len=1994	1994	21.0141	21.0141	94.3003
k105_3369 flag=0 multi=4.4832 len=2452	2452	32.172	32.172	115.947
k105_85757 flag=1 multi=5.2304 len=1511	1511	30.4724	30.4724	131.223
k105_3376 flag=1 multi=2.8772 len=2190	2190	14.2074	14.2074	24.6961
k105_85770 flag=1 multi=1.9605 len=1803	1803	11.2861	11.2861	6.0955
k105_85772 flag=0 multi=3.9939 len=5002	5002	15.2133	15.2133	18.6745
k105_85796 flag=1 multi=4.0000 len=6244	6244	14.3138	14.3138	18.8209
k105_3425 flag=1 multi=3.0000 len=2892	2892	10.8253	10.8253	15.1373
k105_3430 flag=1 multi=1.8673 len=1725	1725	9.52635	9.52635	11.5063
k105_85808 flag=1 multi=4.0000 len=2356	2356	24.8812	24.8812	47.3773
k105_3431 flag=1 multi=3.7347 len=3810	3810	25.3811	25.3811	45.7363
k105_85825 flag=0 multi=5.2632 len=1788	1788	34.533	34.533	81.6088
k105_3445 flag=0 multi=5.0000 len=3949	3949	17.2256	17.2256	58.7326
k105_3451 flag=1 multi=2.0000 len=1797	1797	10.422	10.422	10.7775
k105_85845 flag=0 multi=2.9217 len=2429	2429	14.4383	14.4383	36.1295
k105_3457 flag=0 multi=5.0000 len=1668	1668	30.4229	30.4229	61.2383
k105_85852 flag=1 multi=3.0000 len=2406	2406	8.12766	8.12766	4.35174
k105_3460 flag=0 multi=4.2230 len=1643	1643	33.2224	33.2224	235.09
k105_85854 flag=1 multi=4.0000 len=2024	2024	26.429	26.429	50.291
k105_85855 flag=1 multi=4.0000 len=4832	4832	16.4842	16.4844	24.9008
k105_3472 flag=0 multi=7.9417 len=2507	2507	38.6996	38.6996	53.5566
k105_85857 flag=1 multi=4.8525 len=2437	2437	17.617	17.617	53.2527
k105_85862 flag=1 multi=2.4747 len=1723	1723	9.9466	9.9466	6.38518
k105_85876 flag=1 multi=2.0000 len=1940	1940	9.32402	9.32402	8.3131
k105_85877 flag=0 multi=8.1424 len=1854	1854	30.6191	30.6191	44.0325
k105_85903 flag=1 multi=3.0000 len=2100	2100	16.1785	16.1785	23.2387
k105_3484 flag=1 multi=7.9187 len=24951	24951	23.2588	23.2588	43.0501
k105_85923 flag=1 multi=2.0000 len=3038	3038	12.6125	12.6125	19.3389
k105_3485 flag=0 multi=8.9956 len=18266	18266	37.7756	37.7756	67.7351
k105_85938 flag=0 multi=4.7897 len=11745	11745	19.2419	19.2419	28.4798
k105_3495 flag=1 multi=5.5355 len=2150	2150	29.4485	29.4485	110.917
k105_3507 flag=1 multi=2.4297 len=2758	2758	13.8585	13.8585	17.6266
k105_85955 flag=1 multi=2.7647 len=1635	1635	12.2377	12.2377	13.9118
k105_3513 flag=0 multi=7.2007 len=3044	3044	31.4582	31.4582	56.8767
k105_85959 flag=1 multi=3.0000 len=2475	2475	9.68129	9.68129	5.47282
k105_85969 flag=0 multi=5.9849 len=3415	3415	22.3746	22.3746	43.3055
k105_3549 flag=0 multi=4.8478 len=2654	2654	18.7113	18.7113	47.1705
k105_86012 flag=1 multi=2.0000 len=1588	1588	9.26634	9.26634	7.40222
k105_86015 flag=1 multi=3.0000 len=1782	1782	10.1532	10.1532	10.2696
k105_3557 flag=1 multi=3.0000 len=6744	6744	13.6206	13.6206	16.624
k105_86017 flag=0 multi=4.7618 len=2322	2322	26.9355	26.9355	114.562
k105_3560 flag=0 multi=5.0000 len=1863	1863	21.5914	21.5914	54.4194
k105_3572 flag=1 multi=3.9466 len=1960	1960	23.5851	23.5851	59.4549
k105_86021 flag=0 multi=3.9676 len=9882	9882	17.5402	17.5402	27.9734
k105_86034 flag=1 multi=3.0000 len=1686	1686	16.873	16.873	38.5445
k105_3579 flag=0 multi=9.0000 len=8970	8970	29.9782	29.9782	46.3932
k105_3593 flag=1 multi=2.8815 len=1573	1573	9.89951	9.89951	8.13407
k105_3598 flag=1 multi=2.9468 len=2587	2587	14.2909	14.2909	8.36397
k105_86058 flag=1 multi=1.9395 len=1658	1658	13.6154	13.6154	16.0179
k105_86060 flag=0 multi=3.9878 len=2559	2559	14.7156	14.7156	29.1388
k105_3603 flag=1 multi=2.8795 len=1815	1815	12.3988	12.3988	33.568
k105_3604 flag=1 multi=3.0000 len=1727	1727	11.3405	11.3405	7.61936
k105_3645 flag=1 multi=4.0000 len=1935	1935	20.0515	20.0515	57.9069
k105_86111 flag=0 multi=7.7673 len=3293	3293	31.7941	31.7941	67.074
k105_86118 flag=0 multi=25.9574 len=2663	2663	106.218	106.218	824.771
k105_86119 flag=1 multi=2.4532 len=1665	1665	11.8891	11.8891	23.964
k105_3660 flag=0 multi=3.8073 len=1942	1942	18.7171	18.7171	29.5586
k105_86125 flag=1 multi=1.9677 len=1589	1589	14.8263	14.8263	36.5568
k105_3667 flag=1 multi=3.7353 len=3089	3089	20.4927	20.4927	57.2739
k105_86136 flag=0 multi=5.7399 len=3061	3061	24.0577	24.0577	61.3508
k105_3688 flag=1 multi=2.9221 len=2902	2902	21.4542	21.4542	46.2087
k105_86168 flag=1 multi=3.0000 len=1864	1864	8.472	8.472	6.58326
