contigName	contigLen	totalAvgDepth	220421_RR4342133_aln_sorted.bam	220421_RR4342133_aln_sorted.bam-var
k105_88313 flag=0 multi=13.7937 len=2572	2572	77.6102	77.6106	259.214
k105_88322 flag=0 multi=6.7497 len=6129	6129	28.3979	28.3979	57.7643
k105_1788 flag=0 multi=5.0000 len=9627	9627	17.1936	17.1936	28.7024
k105_1789 flag=1 multi=4.0000 len=2501	2501	11.165	11.165	10.789
k105_1790 flag=0 multi=8.3138 len=1603	1603	69.1259	69.1259	305.562
k105_88339 flag=0 multi=4.9062 len=3859	3859	27.3446	27.3446	58.0731
k105_88340 flag=0 multi=3.9506 len=1825	1825	26.4907	26.4907	82.2406
k105_1794 flag=0 multi=14.7959 len=4221	4221	57.4643	57.4643	128.184
k105_88348 flag=0 multi=8.9747 len=3981	3981	35.6416	35.6416	55.484
k105_1814 flag=1 multi=2.9077 len=1535	1535	11.6166	11.6166	13.5689
k105_1822 flag=1 multi=3.3090 len=2325	2325	23.6193	23.6193	111.135
k105_88369 flag=0 multi=8.9010 len=2367	2367	31.8922	31.8922	39.3516
k105_88375 flag=1 multi=3.0000 len=2992	2992	10.5605	10.5605	14.2224
k105_88383 flag=0 multi=5.9733 len=5717	5717	29.6785	29.6785	87.0445
k105_88390 flag=0 multi=9.0000 len=1820	1820	33.7108	33.7108	44.0115
k105_1853 flag=1 multi=7.0000 len=16582	16582	22.9718	22.9718	41.9193
k105_88420 flag=0 multi=4.9047 len=2708	2708	27.9676	27.9676	79.46
k105_1854 flag=0 multi=31.9901 len=2221	2221	186.56	186.56	276.702
k105_88422 flag=1 multi=3.0000 len=1554	1554	9.71154	9.71154	8.60739
k105_1865 flag=1 multi=3.0000 len=1974	1974	10.6277	10.6277	14.3721
k105_88425 flag=1 multi=5.0000 len=7223	7223	15.701	15.701	21.3402
k105_88437 flag=0 multi=7.9906 len=7524	7524	26.2766	26.2766	54.4013
k105_88449 flag=1 multi=3.9221 len=1839	1839	22.2457	22.2457	29.0088
k105_1911 flag=0 multi=4.9714 len=1506	1506	17.7028	17.7028	13.7072
k105_1913 flag=1 multi=4.0000 len=1553	1553	12.0813	12.0813	6.58967
k105_88454 flag=0 multi=8.0000 len=3395	3395	29.0065	29.0065	35.1508
k105_1927 flag=1 multi=3.0000 len=2250	2250	9.05286	9.05286	8.98299
k105_1929 flag=1 multi=3.0000 len=1558	1558	9.68821	9.68892	12.6324
k105_88476 flag=0 multi=5.9920 len=6348	6348	16.9897	16.9897	22.645
k105_1941 flag=0 multi=11.8766 len=1879	1879	59.8271	59.8271	175.137
k105_88480 flag=1 multi=6.0000 len=6462	6462	20.323	20.323	46.0794
k105_88483 flag=1 multi=3.0000 len=2446	2446	12.5113	12.5113	16.595
k105_1949 flag=0 multi=20.3626 len=8276	8276	75.8022	75.8022	142.598
k105_88493 flag=0 multi=3.2055 len=1750	1750	13.0244	13.0244	8.04885
k105_88502 flag=1 multi=4.0000 len=1876	1876	21.409	21.409	61.3213
k105_1959 flag=0 multi=8.0000 len=4961	4961	32.7915	32.7915	55.1267
k105_88512 flag=0 multi=50.2925 len=1869	1869	214.411	214.411	1668.67
k105_1967 flag=0 multi=49.0268 len=4327	4327	215.944	215.944	6871.43
k105_1969 flag=0 multi=3.9847 len=2061	2061	11.1219	11.1219	17.8412
k105_1976 flag=1 multi=9.8592 len=1916	1916	64.0668	64.0668	857.199
k105_1977 flag=1 multi=2.8953 len=2532	2532	10.9744	10.9744	10.2803
k105_88514 flag=0 multi=8.8698 len=14018	14018	27.0689	27.0689	41.8314
k105_88516 flag=0 multi=4.0000 len=2022	2022	17.6838	17.6838	107.541
k105_1992 flag=0 multi=12.6366 len=1514	1514	49.7691	49.7691	95.3267
k105_88533 flag=0 multi=77.2519 len=8557	8557	257.35	257.35	11188.4
k105_88535 flag=0 multi=6.9635 len=1747	1747	26.2956	26.2956	49.4754
k105_1996 flag=0 multi=11.6174 len=15562	15562	35.4733	35.4733	71.3082
k105_2003 flag=1 multi=3.0000 len=1620	1620	14.1776	14.1776	24.6636
k105_88560 flag=0 multi=9.5834 len=2186	2186	34.2775	34.2775	203.718
k105_2015 flag=0 multi=15.7499 len=2072	2072	53.9553	53.9553	117.779
k105_88564 flag=0 multi=10.4093 len=8667	8667	35.664	35.664	68.5374
k105_2027 flag=0 multi=55.8474 len=5379	5379	249.966	249.966	1507.8
k105_88591 flag=0 multi=7.4921 len=1625	1625	49.1492	49.1492	637.948
k105_2040 flag=0 multi=3.2807 len=3974	3974	15.909	15.909	370.624
k105_88592 flag=1 multi=43.4867 len=1576	1576	330.883	330.884	18175.1
k105_88594 flag=1 multi=3.0000 len=1641	1641	8.54594	8.54594	7.89363
k105_88596 flag=1 multi=5.0000 len=3381	3381	17.4457	17.4457	28.5197
k105_88598 flag=1 multi=6.0000 len=4117	4117	16.6201	16.6201	13.6202
k105_88602 flag=0 multi=50.8740 len=1550	1550	229.813	229.813	236.785
k105_88609 flag=1 multi=4.0000 len=2891	2891	14.8774	14.8774	20.7667
k105_88615 flag=0 multi=46.8043 len=3166	3166	165.567	165.567	2724.73
k105_2062 flag=0 multi=8.6585 len=17389	17389	28.5312	28.5312	55.6621
k105_88621 flag=1 multi=2.5359 len=1872	1872	8.91463	8.91521	6.08576
k105_88625 flag=1 multi=7.2724 len=2902	2902	26.9731	26.9731	202.871
k105_88631 flag=0 multi=11.9454 len=2119	2119	39.2224	39.2224	78.5073
k105_88644 flag=0 multi=9.9426 len=1673	1673	32.7216	32.7216	52.0339
k105_88647 flag=0 multi=3.7928 len=1712	1712	21.8367	21.8367	88.3353
k105_88650 flag=0 multi=5.7259 len=2801	2801	35.2637	35.264	340.337
k105_2113 flag=0 multi=4.8343 len=3594	3594	17.8589	17.8592	80.0541
k105_2114 flag=1 multi=1.9318 len=1660	1660	8.61589	8.61589	7.96499
k105_88655 flag=1 multi=2.9218 len=1665	1665	18.8667	18.8667	55.8237
k105_88656 flag=0 multi=1.9121 len=2825	2825	23.3006	23.3009	54.769
k105_2129 flag=0 multi=42.7239 len=1626	1626	154.841	154.841	291.429
k105_88662 flag=0 multi=6.9939 len=9951	9951	17.8474	17.8474	31.3135
k105_2153 flag=1 multi=3.9620 len=2314	2314	23.8983	23.8983	85.794
k105_88677 flag=0 multi=10.3675 len=3025	3025	40.5489	40.5489	67.5402
k105_2164 flag=1 multi=4.0000 len=2527	2527	13.3395	13.3399	23.6656
k105_88679 flag=0 multi=11.9411 len=1531	1531	53.6741	53.6741	246.759
k105_2167 flag=1 multi=2.0000 len=1524	1524	9.03057	9.03057	11.0187
k105_88696 flag=0 multi=7.9540 len=3191	3191	26.1651	26.1651	83.9171
k105_88702 flag=1 multi=2.8441 len=2016	2016	19.0729	19.0729	73.9474
k105_2183 flag=0 multi=87.0024 len=7970	7970	365.086	365.086	4620.48
k105_2189 flag=1 multi=1.9320 len=2075	2075	8.86338	8.86338	8.05157
k105_88713 flag=0 multi=9.4881 len=2758	2758	35.0598	35.0598	154.263
k105_2209 flag=1 multi=3.0000 len=1663	1663	14.7502	14.7502	17.927
k105_88727 flag=0 multi=7.0000 len=3024	3024	29.4701	29.4701	54.0161
k105_2219 flag=0 multi=5.9860 len=5372	5372	21.1308	21.131	57.4396
k105_2226 flag=0 multi=11.0633 len=3566	3566	48.0946	48.0946	138.472
k105_88753 flag=0 multi=78.2668 len=12844	12844	250.365	250.365	1306.09
k105_2244 flag=0 multi=32.1964 len=1602	1602	112.654	112.654	162.281
k105_88769 flag=1 multi=2.0000 len=1905	1905	10.6923	10.6923	8.50959
k105_2257 flag=0 multi=12.8045 len=5107	5107	62.5838	62.5838	178.656
k105_88772 flag=1 multi=7.3980 len=3743	3743	45.2043	45.2043	2846.74
k105_88779 flag=1 multi=2.7296 len=1858	1858	22.8513	22.8513	61.7271
k105_2273 flag=0 multi=48.0000 len=1673	1673	180.079	180.079	24546.8
k105_88782 flag=0 multi=6.9379 len=2038	2038	39.3379	39.3379	986.178
k105_88794 flag=1 multi=3.0000 len=2485	2485	18.1392	18.1392	38.5218
k105_2307 flag=1 multi=8.4754 len=1752	1752	32.0737	32.0737	54.5494
k105_88807 flag=1 multi=2.2542 len=1722	1722	18.9567	18.9574	113.546
k105_88818 flag=0 multi=46.8176 len=1635	1635	271.226	271.226	13646.1
k105_88820 flag=0 multi=3.8567 len=1550	1550	17.3193	17.3193	91.1196
k105_88821 flag=0 multi=3.8775 len=1599	1599	11.7088	11.7088	28.4246
k105_2327 flag=1 multi=5.0000 len=3107	3107	19.2317	19.2317	39.2586
k105_2331 flag=0 multi=4.7455 len=1771	1771	28.079	28.079	58.6073
k105_88824 flag=0 multi=15.9138 len=3538	3538	46.9162	46.9162	207.956
k105_2336 flag=1 multi=5.0000 len=1747	1747	19.3049	19.3049	34.2146
k105_88829 flag=0 multi=6.8887 len=3051	3051	34.4526	34.4526	211.068
k105_2354 flag=1 multi=5.0000 len=1837	1837	14.5471	14.5471	13.7189
k105_88830 flag=1 multi=3.9835 len=7580	7580	22.2587	22.2587	42.4607
k105_2359 flag=1 multi=3.0000 len=2984	2984	11.85	11.85	13.8805
k105_88841 flag=0 multi=14.0098 len=5385	5385	55.2739	55.2739	108.355
k105_2380 flag=0 multi=8.3717 len=1719	1719	34.5774	34.5774	176.935
k105_88845 flag=0 multi=8.5255 len=4362	4362	33.292	33.292	65.1471
k105_88852 flag=0 multi=7.0000 len=6048	6048	24.5098	24.5098	49.404
k105_2390 flag=0 multi=9.1356 len=11419	11419	29.9854	29.9854	64.3459
k105_88857 flag=0 multi=5.9890 len=4645	4645	19.7769	19.7769	21.971
k105_88861 flag=0 multi=11.8038 len=1675	1675	65.0531	65.0531	1141.71
k105_88870 flag=1 multi=5.0000 len=2126	2126	15.7869	15.7869	20.2346
k105_2393 flag=0 multi=42.0117 len=13933	13933	132.336	132.336	753.11
k105_2394 flag=0 multi=63.9165 len=4201	4201	226.728	226.728	9783.44
k105_88880 flag=0 multi=8.4900 len=6324	6324	29.8547	29.8547	60.1133
k105_2399 flag=0 multi=101.0936 len=3437	3437	349.609	349.609	2672.71
k105_88883 flag=1 multi=8.0000 len=6842	6842	24.0303	24.0303	48.7711
k105_2400 flag=1 multi=5.6155 len=2935	2935	21.2	21.2	80.2804
k105_2417 flag=0 multi=35.5458 len=1523	1523	222.742	222.742	13718.9
k105_88894 flag=0 multi=3.9849 len=5285	5285	15.4678	15.4678	26.6476
k105_88914 flag=1 multi=3.9451 len=3600	3600	23.3229	23.3229	65.6667
k105_88920 flag=0 multi=2.9291 len=1798	1798	13.4612	13.4612	33.2273
k105_2453 flag=1 multi=2.9244 len=2725	2725	13.4357	13.4357	29.2422
k105_88925 flag=0 multi=30.7767 len=1820	1820	134.834	134.834	1738.47
k105_2460 flag=1 multi=2.9234 len=2481	2481	10.8893	10.8893	14.8204
k105_2474 flag=0 multi=22.1681 len=1765	1765	83.7529	83.7529	239.491
k105_88944 flag=0 multi=6.5901 len=2945	2945	34.7903	34.7903	234.541
k105_2479 flag=1 multi=3.0000 len=2491	2491	11.1833	11.1833	10.6789
k105_2484 flag=1 multi=69.9239 len=2720	2720	237.346	237.346	3568.55
k105_88948 flag=1 multi=3.8278 len=4831	4831	19.5174	19.5174	49.4382
k105_2498 flag=1 multi=3.0000 len=1838	1838	14.1718	14.1718	24.1091
k105_88960 flag=0 multi=10.9006 len=4221	4221	40.93	40.93	104.37
k105_88961 flag=0 multi=4.4711 len=2336	2336	27.8925	27.8925	67.6383
k105_2502 flag=0 multi=7.2173 len=7478	7478	23.1867	23.1867	47.7228
k105_88964 flag=1 multi=7.0000 len=8100	8100	23.4069	23.4069	37.1632
k105_2508 flag=0 multi=7.3661 len=3670	3670	36.0241	36.0241	82.661
k105_2512 flag=0 multi=5.4698 len=4245	4245	22.1297	22.1297	57.6836
k105_88978 flag=0 multi=57.0642 len=1538	1538	249.883	249.883	2542.82
k105_88979 flag=1 multi=2.9057 len=2226	2226	22.5154	22.5154	495.698
k105_2518 flag=0 multi=81.7498 len=6581	6581	258.929	258.929	469.066
k105_88993 flag=0 multi=4.9958 len=19229	19229	17.6772	17.6772	38.3318
k105_2529 flag=0 multi=28.7170 len=11454	11454	119.477	119.477	18754.1
k105_88996 flag=1 multi=4.0000 len=4264	4264	13.3836	13.3836	12.3338
k105_2541 flag=0 multi=4.9719 len=2947	2947	14.6021	14.6021	19.1489
k105_88999 flag=0 multi=9.0000 len=2791	2791	27.1905	27.1905	34.6548
k105_2542 flag=0 multi=3.8517 len=2957	2957	13.8539	13.8539	25.2909
k105_2544 flag=1 multi=4.0000 len=3945	3945	16.5341	16.5341	20.4694
k105_89005 flag=1 multi=3.8761 len=5312	5312	15.2511	15.2511	22.6644
k105_89006 flag=0 multi=8.3555 len=1981	1981	62.7002	62.7002	222.565
k105_2545 flag=0 multi=11.1896 len=6446	6446	39.2259	39.2259	53.4422
k105_2551 flag=1 multi=2.8850 len=1653	1653	13.4318	13.4318	23.1429
k105_89019 flag=0 multi=4.1902 len=3780	3780	26.2455	26.2455	254.159
k105_2558 flag=0 multi=65.1556 len=5137	5137	253.748	253.748	9455.36
k105_2562 flag=1 multi=3.8611 len=1509	1509	26.9227	26.9227	296.338
k105_89032 flag=1 multi=3.7124 len=7794	7794	16.6107	16.6107	25.3832
k105_2563 flag=0 multi=6.6839 len=6230	6230	24.9327	24.9327	47.4697
k105_2573 flag=1 multi=4.9143 len=3512	3512	19.398	19.398	43.0414
k105_2589 flag=1 multi=3.0000 len=1706	1706	11.3136	11.3136	7.80897
k105_89064 flag=1 multi=3.0000 len=1920	1920	9.84802	9.84802	7.54557
k105_2590 flag=1 multi=4.0000 len=4270	4270	15.6823	15.6823	18.3679
k105_89067 flag=1 multi=3.9158 len=4310	4310	12.3226	12.3226	14.7802
k105_89069 flag=0 multi=34.2706 len=3431	3431	49.6742	49.6742	991.909
k105_89077 flag=0 multi=3.8617 len=1869	1869	24.7074	24.7074	95.052
k105_2614 flag=1 multi=1.9462 len=1835	1835	13.2024	13.2024	22.525
k105_89079 flag=0 multi=7.9912 len=8045	8045	24.3824	24.3824	42.7986
k105_2623 flag=0 multi=5.9776 len=2335	2335	33.7904	33.7904	214.926
k105_89095 flag=1 multi=4.0000 len=5240	5240	14.8124	14.8124	18.3751
k105_2640 flag=1 multi=5.0000 len=4329	4329	15.1163	15.1163	20.0752
k105_89098 flag=0 multi=7.7573 len=3034	3034	36.578	36.578	511.081
k105_2642 flag=1 multi=2.0000 len=1591	1591	9.37127	9.37127	8.54472
k105_2644 flag=1 multi=3.8607 len=3967	3967	20.9963	20.9963	49.9298
k105_89115 flag=1 multi=4.0000 len=1900	1900	20.3829	20.3829	324.382
k105_2653 flag=0 multi=36.3154 len=2185	2185	148.716	148.716	6226.83
k105_2654 flag=0 multi=78.8941 len=1843	1843	298.701	298.701	3940.15
k105_2658 flag=0 multi=5.9821 len=2903	2903	17.87	17.87	52.1203
k105_2659 flag=0 multi=3.9336 len=1866	1866	12.8753	12.8753	37.6708
k105_2661 flag=1 multi=2.9330 len=1657	1657	11.1248	11.1248	13.3855
k105_2663 flag=0 multi=8.8348 len=2720	2720	27.6167	27.6167	39.5623
k105_89131 flag=0 multi=55.6311 len=13807	13807	201.937	201.937	1660.93
k105_89133 flag=0 multi=78.7876 len=7295	7295	271.698	271.698	1414.84
k105_2690 flag=1 multi=2.8396 len=2062	2062	20.9315	20.9315	49.39
k105_89142 flag=1 multi=3.0000 len=1922	1922	13.6078	13.6078	27.6334
k105_2696 flag=1 multi=3.0000 len=1542	1542	11.0093	11.0093	14.4018
k105_2702 flag=1 multi=2.9794 len=2924	2924	14.6539	14.6539	20.9642
k105_89162 flag=1 multi=2.9852 len=1588	1588	16.5118	16.5118	35.799
k105_2732 flag=0 multi=6.8567 len=2366	2366	20.8344	20.8344	22.3089
k105_89197 flag=1 multi=4.0000 len=3317	3317	9.18314	9.18314	6.73517
k105_2765 flag=0 multi=14.2920 len=1776	1776	73.6574	73.6574	1533.35
k105_89202 flag=0 multi=96.5111 len=3443	3443	317.701	317.701	1191.54
k105_2767 flag=1 multi=3.8384 len=1794	1794	13.5152	13.5152	14.8172
k105_89208 flag=1 multi=3.0000 len=1609	1609	11.8424	11.8424	12.5842
k105_89211 flag=0 multi=48.4420 len=3180	3180	193.535	193.535	326.347
k105_2774 flag=0 multi=5.0673 len=6006	6006	25.981	25.981	137.146
k105_2811 flag=1 multi=2.9292 len=3072	3072	21.4049	21.4049	46.8141
k105_89253 flag=0 multi=9.9556 len=4157	4157	30.9386	30.9386	58.806
k105_2826 flag=0 multi=12.6340 len=2198	2198	69.6577	69.6577	1034.84
k105_2829 flag=1 multi=3.0000 len=2714	2714	12.0917	12.0917	13.3848
k105_89272 flag=0 multi=9.1725 len=3520	3520	45.8602	45.8602	1078.46
k105_2837 flag=0 multi=7.4417 len=2027	2027	46.1231	46.1231	740.46
k105_89284 flag=1 multi=4.0000 len=1663	1663	10.8876	10.8876	5.92916
k105_2838 flag=0 multi=34.7975 len=1784	1784	161.393	161.393	18975.5
k105_2848 flag=0 multi=15.5871 len=1713	1713	69.4479	69.4485	337.336
k105_2849 flag=0 multi=62.7798 len=1749	1749	248.588	248.588	2493.52
k105_89308 flag=0 multi=7.8861 len=3423	3423	25.0269	25.0269	56.8454
k105_2854 flag=0 multi=14.3461 len=4243	4243	41.6281	41.6281	114.743
k105_2859 flag=0 multi=9.7865 len=2433	2433	51.2435	51.2435	137.316
k105_2860 flag=0 multi=86.1117 len=3426	3426	319.395	319.395	1968.45
k105_89338 flag=0 multi=11.0597 len=7847	7847	37.9205	37.9205	65.8925
k105_89344 flag=0 multi=9.4288 len=4270	4270	30.5034	30.5034	62.956
k105_2872 flag=0 multi=8.8541 len=11598	11598	29.1363	29.1363	40.4218
k105_89347 flag=0 multi=3.6840 len=1548	1548	15.3856	15.3856	18.7297
k105_89352 flag=0 multi=12.8194 len=2873	2873	45.242	45.2424	69.8113
k105_89358 flag=1 multi=3.3495 len=1587	1587	19.4134	19.4134	435.197
k105_89363 flag=0 multi=6.3748 len=1786	1786	34.805	34.805	194.277
k105_2880 flag=0 multi=80.7534 len=13331	13331	252.505	252.505	1194.76
k105_89375 flag=0 multi=9.0000 len=2112	2112	29.7105	29.7105	51.0422
k105_2900 flag=1 multi=4.0000 len=5751	5751	15.6561	15.6561	28.4708
k105_2910 flag=1 multi=4.0000 len=1671	1671	12.5345	12.5345	15.1148
k105_2912 flag=1 multi=1.3105 len=1509	1509	17.961	17.961	22.715
k105_89405 flag=0 multi=4.6755 len=2065	2065	31.858	31.858	117.783
k105_89410 flag=0 multi=34.2514 len=1899	1899	190.376	190.376	4605.94
k105_2931 flag=1 multi=4.8224 len=1659	1659	42.9947	42.9947	3056.08
k105_89419 flag=0 multi=3.0000 len=1765	1765	18.5381	18.5381	35.0095
k105_2933 flag=1 multi=3.0000 len=1766	1766	9.94493	9.94554	7.52519
k105_2934 flag=1 multi=3.0000 len=1681	1681	12.1457	12.1457	26.2304
k105_89437 flag=1 multi=3.7461 len=1712	1712	15.7286	15.7286	67.0302
k105_2938 flag=0 multi=5.7518 len=2035	2035	26.279	26.279	80.6715
k105_89443 flag=1 multi=3.0000 len=2746	2746	11.3821	11.3821	7.39611
k105_89445 flag=0 multi=4.3614 len=2698	2698	19.4003	19.4003	50.5778
k105_89452 flag=1 multi=3.0000 len=1755	1755	14.2754	14.2754	16.6948
k105_89462 flag=0 multi=5.6792 len=2119	2119	20.484	20.484	13.6493
k105_89469 flag=1 multi=3.3310 len=1697	1697	10.4325	10.4325	4.80574
k105_2939 flag=0 multi=5.8140 len=28458	28458	20.5324	20.5324	27.9332
k105_89479 flag=1 multi=4.0000 len=2512	2512	12.1283	12.1287	14.3807
k105_2946 flag=0 multi=10.8999 len=2933	2933	43.5871	43.5871	146.196
k105_89484 flag=1 multi=61.4665 len=6575	6575	225.055	225.055	761.687
k105_2951 flag=1 multi=43.1856 len=4910	4910	152.926	152.926	5236.26
k105_2952 flag=0 multi=8.9098 len=2700	2700	61.002	61.002	307.049
k105_89486 flag=0 multi=4.7312 len=3264	3264	17.887	17.887	37.445
k105_2957 flag=0 multi=7.7772 len=3831	3831	31.2195	31.2195	59.0453
k105_89505 flag=1 multi=4.0000 len=1610	1610	13.3027	13.3027	15.2202
k105_89511 flag=0 multi=17.2954 len=3697	3697	66.8337	66.8337	300.219
k105_89516 flag=1 multi=5.8194 len=2686	2686	22.7153	22.7153	55.7838
k105_2973 flag=0 multi=6.3958 len=9951	9951	27.5686	27.5686	90.5597
k105_2975 flag=0 multi=8.7288 len=2229	2229	29.1304	29.1304	128.799
k105_89526 flag=1 multi=5.8486 len=1789	1789	20.9109	20.9109	50.7136
k105_89528 flag=0 multi=5.3577 len=2372	2372	27.1224	27.1224	116.29
k105_2981 flag=0 multi=4.1976 len=2215	2215	21.2847	21.2847	130.227
k105_2984 flag=1 multi=3.0000 len=3532	3532	12.5195	12.5195	16.8244
k105_89530 flag=0 multi=11.3706 len=7015	7015	36.7865	36.7865	69.9858
k105_2989 flag=1 multi=3.0000 len=2151	2151	10.5862	10.5862	12.2547
k105_2991 flag=1 multi=2.8468 len=1698	1698	10.6473	10.6473	10.7934
k105_89535 flag=1 multi=4.0000 len=2197	2197	20.5051	20.5051	32.4485
k105_89556 flag=1 multi=3.0000 len=1666	1666	12.6062	12.6062	23.2805
k105_3013 flag=0 multi=54.7708 len=6871	6871	154.855	154.855	534.034
k105_89566 flag=1 multi=4.9059 len=3548	3548	16.246	16.246	25.1341
k105_89571 flag=1 multi=3.0000 len=4903	4903	11.8454	11.8454	8.40896
k105_3033 flag=1 multi=2.9013 len=4098	4098	14.7378	14.7378	18.5805
k105_89574 flag=0 multi=9.5792 len=5165	5165	34.881	34.881	65.0556
k105_3054 flag=1 multi=3.9550 len=2841	2841	22.7848	22.7848	90.5407
k105_89581 flag=0 multi=5.7041 len=6975	6975	24.3446	24.3446	67.8941
k105_89587 flag=1 multi=2.0000 len=1584	1584	8.90586	8.90586	6.27655
k105_89592 flag=0 multi=6.8692 len=2796	2796	23.9546	23.9546	42.8654
k105_89596 flag=0 multi=11.0000 len=1569	1569	35.1353	35.1353	134.602
k105_89597 flag=0 multi=8.0346 len=5243	5243	28.1325	28.1325	78.0622
k105_3089 flag=0 multi=21.9944 len=1535	1535	169.539	169.539	9671.82
k105_89601 flag=1 multi=3.9473 len=3973	3973	21.8784	21.8784	37.9973
k105_89614 flag=0 multi=5.9671 len=1624	1624	22.4464	22.4464	35.6213
k105_3120 flag=1 multi=1.9355 len=1516	1516	7.52269	7.52269	4.7581
k105_3121 flag=1 multi=4.0000 len=2996	2996	12.3155	12.3155	12.6596
k105_89616 flag=0 multi=10.8913 len=16520	16520	36.2762	36.2762	71.8255
k105_89617 flag=0 multi=16.6940 len=2255	2255	85.677	85.677	2459.66
k105_3148 flag=0 multi=97.5614 len=3272	3272	353.887	353.887	10613.2
k105_89623 flag=0 multi=3.9896 len=2991	2991	11.7511	11.7511	10.5842
k105_3149 flag=1 multi=6.0000 len=3425	3425	17.1853	17.1856	17.0395
k105_3154 flag=0 multi=6.9668 len=1910	1910	32.1716	32.1722	41.1352
k105_89640 flag=0 multi=41.7082 len=1510	1510	230.585	230.585	17923.4
k105_3173 flag=1 multi=5.0000 len=1866	1866	16.1113	16.1113	14.5642
k105_89664 flag=1 multi=2.8774 len=1524	1524	10.3705	10.3712	11.4717
k105_3185 flag=0 multi=9.9008 len=4673	4673	34.6717	34.6717	68.9412
k105_3189 flag=1 multi=3.0000 len=1508	1508	10.5464	10.5471	6.50588
k105_3220 flag=1 multi=4.0000 len=2422	2422	15.8992	15.8992	27.5702
k105_89682 flag=0 multi=10.9914 len=11702	11702	28.9101	28.9101	90.5036
k105_3228 flag=1 multi=3.0000 len=1899	1899	12.3979	12.3979	14.758
k105_3234 flag=1 multi=4.2707 len=1612	1612	40.6874	40.6874	882.05
k105_89689 flag=0 multi=8.0000 len=7779	7779	28.4586	28.4586	55.969
k105_3262 flag=0 multi=3.9822 len=1789	1789	13.4521	13.4521	12.7472
k105_89717 flag=0 multi=6.6515 len=1930	1930	23.8247	23.8247	97.8318
k105_3263 flag=0 multi=4.7358 len=5435	5435	22.0136	22.0136	361.507
k105_89722 flag=0 multi=6.9715 len=2212	2212	17.6576	17.6576	41.5694
k105_3266 flag=0 multi=12.1724 len=4565	4565	61.6931	61.6931	86.9466
k105_89739 flag=0 multi=4.8658 len=1774	1774	25.7272	25.7272	281.973
k105_89740 flag=0 multi=7.8224 len=2887	2887	28.8012	28.8012	81.0569
k105_3291 flag=0 multi=11.3726 len=3401	3401	35.8643	35.8643	49.3978
k105_3297 flag=1 multi=2.9301 len=2107	2107	23.1129	23.1129	75.6751
k105_3302 flag=1 multi=3.9514 len=5972	5972	14.8276	14.8276	21.1293
k105_89797 flag=0 multi=4.9061 len=2330	2330	25.5537	25.5537	71.9378
k105_3311 flag=1 multi=2.9064 len=1985	1985	9.64687	9.64687	10.6135
k105_89799 flag=0 multi=5.9799 len=2836	2836	25.5782	25.5782	101.105
k105_89801 flag=1 multi=3.0000 len=1684	1684	10.163	10.163	6.06864
k105_3325 flag=0 multi=10.5606 len=2697	2697	39.3412	39.3412	130.94
k105_3332 flag=0 multi=17.0116 len=2339	2339	63.0662	63.0662	535.196
k105_89823 flag=0 multi=7.9808 len=3745	3745	31.3922	31.3922	286.394
k105_3341 flag=0 multi=9.9078 len=1700	1700	39.3342	39.3342	1257.76
k105_3345 flag=0 multi=4.5173 len=1951	1951	38.8712	38.8712	1798.96
k105_3347 flag=0 multi=2.8763 len=2175	2175	15.2765	15.2765	59.1004
k105_89824 flag=1 multi=2.9941 len=5866	5866	11.0243	11.0243	16.8511
k105_89825 flag=0 multi=44.9582 len=2020	2020	68.9075	68.9075	8577.59
k105_3362 flag=0 multi=9.9533 len=2032	2032	23.3826	23.3826	142.883
k105_89832 flag=0 multi=6.2556 len=4104	4104	23.8526	23.8526	80.1683
k105_89834 flag=1 multi=4.0000 len=2623	2623	14.6648	14.6648	49.6628
k105_3368 flag=1 multi=2.0000 len=1735	1735	8.26562	8.26562	5.16108
k105_89835 flag=1 multi=2.7538 len=2209	2209	15.9388	15.9388	26.8914
k105_89836 flag=1 multi=3.0000 len=1838	1838	12.0065	12.0065	6.18903
k105_89837 flag=1 multi=4.7976 len=1661	1661	28.0199	28.0199	184.849
