#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_1142 flag=1 multi=4.0000 len=4637	21.9424	4637	0.0000	100.0000	4637	506	508	0.3655	22	5.59
k105_1146 flag=0 multi=3.5573 len=1589	39.3908	1589	0.0000	100.0000	1589	305	325	0.3316	42	14.07
k105_83202 flag=1 multi=3.0000 len=3844	20.4352	3844	0.0000	100.0000	3844	394	396	0.6263	20	7.09
k105_1147 flag=0 multi=8.2206 len=8418	65.0368	8418	0.0000	100.0000	8418	2585	2779	0.3711	55	32.54
k105_1149 flag=0 multi=15.4377 len=2392	124.6919	2392	0.0000	100.0000	2392	1508	1480	0.3113	123	19.53
k105_1156 flag=1 multi=2.6840 len=2893	27.3674	2893	0.0000	100.0000	2893	400	396	0.5195	27	7.02
k105_83225 flag=1 multi=4.0000 len=12960	18.9583	12960	0.0000	100.0000	12960	1221	1227	0.4504	18	5.89
k105_1176 flag=0 multi=5.0822 len=4118	19.6493	4118	0.0000	100.0000	4118	394	419	0.4712	20	5.40
k105_83240 flag=0 multi=3.8591 len=2645	34.7977	2645	0.0000	100.0000	2645	453	470	0.3594	36	8.72
k105_1180 flag=0 multi=9.9700 len=3110	39.4891	3110	0.0000	100.0000	3110	601	632	0.4711	39	10.41
k105_1186 flag=0 multi=30.7762 len=5408	139.8086	5408	0.0000	100.0000	5408	3727	3800	0.3253	143	27.52
k105_1192 flag=1 multi=3.0000 len=1614	10.9151	1614	0.0000	100.0000	1614	87	89	0.3708	11	3.45
k105_83273 flag=1 multi=3.0000 len=3519	20.4919	3519	0.0000	100.0000	3519	360	370	0.6147	21	6.61
k105_1199 flag=1 multi=2.8558 len=2283	17.9299	2283	0.0000	100.0000	2283	197	213	0.4047	17	5.32
k105_83279 flag=1 multi=3.0000 len=2454	16.4099	2454	0.0000	100.0000	2454	193	213	0.5496	15	7.45
k105_1236 flag=0 multi=10.1203 len=3670	53.4095	3670	0.0000	100.0000	3670	918	1030	0.3489	44	27.82
k105_83366 flag=0 multi=2.6458 len=2835	16.6275	2835	0.0000	100.0000	2835	233	238	0.4056	17	4.87
k105_83375 flag=1 multi=2.8246 len=1861	20.3890	1861	0.0000	100.0000	1861	186	193	0.3809	21	6.27
k105_1282 flag=1 multi=3.0000 len=4949	14.8157	4949	0.0000	100.0000	4949	369	369	0.5407	15	4.43
k105_83386 flag=1 multi=2.3329 len=2190	34.5420	2190	0.0000	100.0000	2190	351	402	0.2969	32	16.38
k105_83390 flag=1 multi=3.0000 len=2680	15.5429	2680	0.0000	100.0000	2680	207	209	0.4597	16	5.32
k105_1295 flag=1 multi=3.0000 len=2673	13.4927	2673	0.0000	100.0000	2673	175	177	0.3351	13	4.68
k105_83391 flag=1 multi=1.9421 len=2194	17.5356	2194	0.0000	100.0000	2194	190	195	0.3041	18	4.57
k105_1299 flag=1 multi=2.0000 len=1645	9.4930	1645	0.0000	100.0000	1645	75	83	0.5756	10	2.57
k105_1308 flag=0 multi=24.9622 len=11089	122.2567	11089	0.0000	100.0000	11089	6696	6721	0.3354	121	22.81
k105_83426 flag=1 multi=3.0000 len=3361	14.1928	3361	0.0000	100.0000	3361	231	239	0.4509	14	5.93
k105_83435 flag=0 multi=2.5601 len=1537	41.4873	1537	0.0000	100.0000	1537	311	307	0.3423	35	19.22
k105_1324 flag=0 multi=3.5788 len=1546	38.4560	1546	0.0000	100.0000	1546	292	304	0.2690	39	8.06
k105_83442 flag=1 multi=4.3639 len=2963	21.3493	2963	0.0000	100.0000	2963	321	315	0.4513	20	7.94
k105_1331 flag=0 multi=7.4707 len=2104	86.2662	2104	0.0000	100.0000	2104	901	912	0.3596	89	15.27
k105_83447 flag=1 multi=3.9846 len=2058	19.7896	2058	0.0000	100.0000	2058	197	208	0.4365	18	9.51
k105_1346 flag=0 multi=4.5471 len=3894	53.8087	3894	0.0000	100.0000	3894	996	1082	0.3408	44	28.87
k105_83462 flag=0 multi=4.9090 len=3753	24.4639	3753	0.0000	100.0000	3753	435	477	0.3419	22	13.29
k105_83466 flag=0 multi=5.0000 len=1707	43.1769	1707	0.0000	100.0000	1707	349	385	0.3490	45	18.38
k105_83470 flag=1 multi=4.0000 len=4056	17.3932	4056	0.0000	100.0000	4056	352	352	0.4359	18	5.36
k105_83471 flag=1 multi=2.9146 len=2306	25.7324	2306	0.0000	100.0000	2306	299	295	0.4260	26	10.77
k105_1364 flag=1 multi=4.9621 len=5177	31.3150	5177	0.0000	99.2080	5136	792	819	0.3750	32	10.03
k105_83478 flag=0 multi=4.2658 len=1561	55.0814	1561	0.0000	100.0000	1561	428	433	0.3628	53	11.79
k105_1373 flag=1 multi=3.0000 len=1963	17.0402	1963	0.0000	99.0830	1945	166	167	0.4568	18	5.57
k105_1376 flag=1 multi=2.3776 len=1853	11.4544	1853	0.0000	100.0000	1853	105	107	0.4313	11	3.58
k105_83490 flag=1 multi=6.3374 len=3416	53.9382	3416	0.0000	100.0000	3416	907	930	0.3686	52	16.93
k105_83497 flag=0 multi=5.9752 len=2119	29.0609	2119	0.0000	100.0000	2119	305	314	0.5420	25	14.30
k105_1399 flag=0 multi=3.3350 len=1866	60.9234	1866	0.0000	100.0000	1866	550	592	0.3417	62	11.09
k105_1418 flag=1 multi=2.0000 len=1655	11.0079	1655	0.0000	100.0000	1655	90	94	0.5671	11	3.38
k105_83543 flag=1 multi=2.5907 len=1693	16.6444	1693	0.0000	100.0000	1693	142	139	0.3280	17	5.80
k105_1420 flag=1 multi=4.0000 len=5340	18.0041	5340	0.0000	100.0000	5340	481	474	0.3525	18	5.88
k105_83562 flag=1 multi=4.0000 len=3014	18.0949	3014	0.0000	100.0000	3014	259	284	0.3431	15	12.95
k105_83571 flag=0 multi=22.1649 len=1906	99.5813	1906	0.0000	100.0000	1906	946	949	0.2793	99	19.01
k105_1437 flag=0 multi=4.4129 len=1914	63.4378	1914	0.0000	100.0000	1914	553	661	0.3491	65	36.42
k105_1443 flag=1 multi=3.0000 len=4470	10.9101	4470	0.0000	100.0000	4470	244	244	0.4069	10	3.39
k105_83573 flag=1 multi=4.0000 len=12697	20.2597	12697	0.0000	100.0000	12697	1283	1316	0.6375	20	5.33
k105_83582 flag=1 multi=2.4446 len=1630	7.5043	1630	0.0000	100.0000	1630	62	61	0.5594	7	2.95
k105_1498 flag=0 multi=5.5917 len=3098	41.3480	3098	0.0000	100.0000	3098	638	642	0.2964	42	7.10
k105_1499 flag=1 multi=3.0000 len=1684	13.2714	1684	0.0000	100.0000	1684	114	110	0.5913	14	4.13
k105_83619 flag=1 multi=3.9664 len=6973	13.6020	6973	0.0000	100.0000	6973	478	479	0.6139	14	4.07
k105_1502 flag=0 multi=8.3412 len=2886	39.9983	2886	0.0000	100.0000	2886	567	586	0.3357	41	8.90
k105_83622 flag=1 multi=3.0000 len=1558	9.0231	1558	0.0000	100.0000	1558	71	69	0.4801	9	3.04
k105_1509 flag=0 multi=7.7236 len=3701	34.8476	3701	0.0000	100.0000	3701	650	644	0.4430	34	10.64
k105_1514 flag=0 multi=3.5010 len=2049	30.2977	2049	0.0000	100.0000	2049	288	301	0.3328	27	17.29
k105_83635 flag=0 multi=3.7617 len=5691	31.3846	5691	0.0000	100.0000	5691	883	899	0.3173	31	8.48
k105_83645 flag=1 multi=3.0000 len=1807	9.7227	1807	0.0000	100.0000	1807	88	87	0.5641	9	3.63
k105_1525 flag=1 multi=2.0000 len=1539	12.7557	1539	0.0000	100.0000	1539	95	102	0.3362	13	4.35
k105_1528 flag=0 multi=4.9108 len=4005	36.4042	4005	0.0000	100.0000	4005	712	745	0.2899	35	11.11
k105_83655 flag=0 multi=4.0000 len=1640	23.0823	1640	0.0000	100.0000	1640	187	196	0.5893	23	5.54
k105_1532 flag=1 multi=1.9549 len=2145	12.3152	2145	0.0000	100.0000	2145	130	135	0.5060	12	3.14
k105_83658 flag=0 multi=6.1485 len=4037	33.2207	4037	0.0000	100.0000	4037	664	672	0.3217	33	6.94
k105_1537 flag=1 multi=3.0000 len=1558	12.3864	1558	0.0000	100.0000	1558	95	98	0.4360	11	5.08
k105_83659 flag=0 multi=5.9967 len=15379	27.4483	15379	0.0000	100.0000	15379	2085	2128	0.4221	26	10.09
k105_1551 flag=1 multi=4.0000 len=5978	21.6129	5978	0.0000	100.0000	5978	654	653	0.6227	22	6.72
k105_1578 flag=0 multi=6.5663 len=10861	41.8319	10861	0.0000	100.0000	10861	2247	2268	0.3086	42	10.97
k105_1600 flag=1 multi=2.0000 len=1544	24.1613	1544	0.0000	100.0000	1544	181	193	0.2772	23	8.08
k105_1610 flag=0 multi=4.9791 len=2015	33.2199	2015	0.0000	99.8511	2012	320	348	0.3488	31	15.74
k105_1614 flag=1 multi=8.0000 len=5949	42.7247	5949	0.0000	100.0000	5949	1254	1281	0.3392	41	13.91
k105_83670 flag=0 multi=9.9717 len=52015	30.4316	52015	0.0000	100.0000	52015	7913	8015	0.5616	30	9.35
k105_83687 flag=1 multi=3.0000 len=1528	12.0681	1528	0.0000	100.0000	1528	91	93	0.2725	13	4.74
k105_1636 flag=0 multi=4.9905 len=4297	120.3407	4297	0.0000	100.0000	4297	2393	2762	0.3470	111	58.38
k105_1638 flag=1 multi=2.8814 len=1909	11.7454	1909	0.0000	100.0000	1909	115	112	0.6100	12	4.13
k105_83717 flag=1 multi=3.0000 len=1935	21.8377	1935	0.0000	100.0000	1935	213	209	0.3187	18	12.99
k105_1653 flag=0 multi=5.2266 len=2753	35.7308	2753	0.0000	100.0000	2753	484	497	0.3109	36	9.15
k105_83718 flag=1 multi=2.9304 len=2029	11.5131	2029	0.0000	100.0000	2029	117	116	0.4112	11	3.69
k105_1662 flag=1 multi=2.0000 len=2924	18.3813	2924	0.0000	100.0000	2924	256	284	0.5201	16	9.37
k105_1673 flag=1 multi=2.9784 len=1957	42.1053	1957	0.0000	100.0000	1957	409	409	0.3342	44	12.35
k105_83747 flag=0 multi=5.6922 len=2652	21.1735	2652	0.0000	100.0000	2652	281	277	0.3754	22	5.97
k105_1700 flag=1 multi=5.0000 len=3672	16.1786	3672	0.0000	100.0000	3672	293	299	0.3532	16	4.97
k105_1701 flag=1 multi=2.4600 len=4372	30.5355	4372	0.0000	100.0000	4372	667	677	0.5180	30	5.77
k105_83797 flag=0 multi=3.9589 len=3198	33.1266	3198	0.0000	100.0000	3198	512	547	0.3684	25	23.44
k105_83800 flag=0 multi=10.4737 len=1815	47.5620	1815	0.0000	100.0000	1815	420	444	0.3474	47	11.62
k105_83804 flag=1 multi=3.0000 len=1915	18.4893	1915	0.0000	100.0000	1915	168	185	0.3470	17	7.23
k105_1722 flag=1 multi=2.5805 len=1862	26.8888	1862	0.0000	100.0000	1862	233	268	0.3017	26	10.16
k105_83810 flag=0 multi=3.0000 len=1797	32.9928	1797	0.0000	100.0000	1797	300	299	0.5312	32	7.60
k105_83827 flag=0 multi=3.9839 len=1971	90.0797	1971	0.0000	100.0000	1971	836	933	0.2951	76	52.92
k105_1751 flag=1 multi=2.0917 len=1621	8.9445	1621	0.0000	100.0000	1621	70	75	0.3200	9	2.79
k105_83843 flag=1 multi=3.0000 len=1765	18.9139	1765	0.0000	100.0000	1765	163	171	0.4841	14	12.59
k105_1772 flag=1 multi=4.1478 len=3609	40.5212	3609	0.0000	100.0000	3609	713	750	0.3386	39	12.23
k105_83872 flag=0 multi=2.9335 len=1639	32.7023	1639	0.0000	100.0000	1639	265	284	0.3040	18	29.60
k105_83876 flag=0 multi=7.0000 len=4196	32.4185	4196	0.0000	100.0000	4196	671	688	0.4675	32	8.89
k105_1795 flag=1 multi=5.3181 len=1809	27.4782	1809	0.0000	100.0000	1809	249	248	0.3994	29	8.45
k105_1803 flag=1 multi=1.9844 len=1516	118.1807	1516	0.0000	100.0000	1516	835	949	0.3355	123	38.87
k105_83906 flag=1 multi=3.0000 len=1867	12.9925	1867	0.0000	100.0000	1867	120	124	0.4329	13	3.67
k105_83910 flag=1 multi=4.5167 len=3455	38.7569	3455	0.0000	100.0000	3455	634	696	0.3713	31	24.40
k105_1828 flag=0 multi=3.9200 len=1530	43.9052	1530	0.0000	100.0000	1530	325	352	0.3145	44	9.06
k105_1839 flag=1 multi=5.0000 len=1926	19.8302	1926	0.0000	100.0000	1926	187	194	0.4709	20	6.44
k105_1845 flag=1 multi=3.0000 len=1503	12.8603	1503	0.0000	100.0000	1503	98	96	0.3582	12	4.94
k105_1847 flag=1 multi=3.0000 len=1671	11.7959	1671	0.0000	100.0000	1671	97	100	0.4571	12	3.51
k105_83952 flag=1 multi=2.9726 len=4119	12.9740	4119	0.0000	100.0000	4119	268	267	0.3759	13	3.33
k105_1877 flag=1 multi=2.0000 len=1757	52.0188	1757	0.0000	100.0000	1757	430	480	0.2831	43	35.20
k105_83957 flag=0 multi=3.9953 len=6451	18.0312	6451	0.0000	100.0000	6451	575	585	0.3994	17	5.76
k105_1878 flag=0 multi=4.9725 len=1557	16.4823	1557	0.0000	100.0000	1557	140	119	0.3426	16	8.11
k105_1879 flag=1 multi=4.0000 len=4783	15.4673	4783	0.0000	100.0000	4783	369	369	0.3753	15	4.99
k105_83966 flag=0 multi=9.9773 len=3807	90.3924	3807	0.0000	100.0000	3807	1584	1760	0.3501	86	36.21
k105_1885 flag=1 multi=4.9094 len=3285	29.0706	3285	0.0000	99.9087	3282	482	475	0.4496	29	7.32
k105_83976 flag=0 multi=2.8491 len=2080	36.6952	2080	0.0000	100.0000	2080	382	386	0.3357	36	7.23
k105_1889 flag=0 multi=8.7687 len=15763	36.8258	15763	0.0000	100.0000	15763	2806	2962	0.3503	32	20.77
k105_1895 flag=0 multi=5.8301 len=5437	37.1729	5437	0.0000	100.0000	5437	989	1017	0.3320	37	8.27
k105_1899 flag=1 multi=3.0000 len=1502	12.4814	1502	0.0000	100.0000	1502	97	90	0.3259	12	5.32
k105_84022 flag=1 multi=4.4403 len=6658	17.5916	6658	0.0000	100.0000	6658	587	582	0.4505	17	7.07
k105_1910 flag=1 multi=2.9587 len=3353	30.7050	3353	0.0000	100.0000	3353	508	519	0.3556	29	8.57
k105_1917 flag=1 multi=2.5787 len=2467	14.6903	2467	0.0000	100.0000	2467	177	183	0.3894	14	3.91
k105_84044 flag=1 multi=2.9344 len=3215	30.8731	3215	0.0000	100.0000	3215	499	495	0.5244	31	8.27
k105_1923 flag=1 multi=2.9294 len=2711	16.1365	2711	0.0000	100.0000	2711	219	218	0.3542	16	5.14
k105_84069 flag=1 multi=2.3894 len=1692	12.8292	1692	0.0000	100.0000	1692	109	110	0.4394	13	3.73
k105_84072 flag=0 multi=9.2974 len=1786	54.2676	1786	0.0000	100.0000	1786	486	481	0.4637	58	15.77
k105_1941 flag=1 multi=6.6227 len=5779	34.6984	5779	0.0000	100.0000	5779	1000	1003	0.3811	35	7.81
k105_1943 flag=0 multi=7.7878 len=2546	39.9226	2546	0.0000	100.0000	2546	508	510	0.3094	41	7.66
k105_1945 flag=1 multi=2.8955 len=1655	14.5323	1655	0.0000	100.0000	1655	122	123	0.6596	14	4.21
k105_84102 flag=1 multi=4.4335 len=2158	15.9082	2158	0.0000	100.0000	2158	169	172	0.3425	16	5.55
k105_1966 flag=1 multi=2.8542 len=1532	7.7513	1532	0.0000	100.0000	1532	59	60	0.4730	8	2.62
k105_84108 flag=1 multi=3.0000 len=1662	11.3135	1662	0.0000	100.0000	1662	93	95	0.2951	11	4.51
k105_84110 flag=1 multi=3.0000 len=4837	17.9620	4837	0.0000	100.0000	4837	434	454	0.6501	17	5.37
k105_1981 flag=0 multi=9.6446 len=2142	89.0135	2142	0.0000	100.0000	2142	957	961	0.3076	90	12.08
k105_1988 flag=0 multi=18.1479 len=1836	94.6928	1836	0.0000	100.0000	1836	862	881	0.3236	95	19.06
k105_84140 flag=0 multi=5.4825 len=2250	47.1582	2250	0.0000	100.0000	2250	508	550	0.3252	49	19.23
k105_2003 flag=1 multi=2.9812 len=2658	30.0207	2658	0.0000	100.0000	2658	401	404	0.4471	29	6.03
k105_84148 flag=0 multi=7.9494 len=2872	44.0620	2872	0.0000	100.0000	2872	607	659	0.3473	38	24.65
k105_2004 flag=1 multi=3.0000 len=1782	9.5752	1782	0.0000	100.0000	1782	82	82	0.5591	10	3.25
k105_2013 flag=0 multi=3.0000 len=4003	17.9358	4003	0.0000	100.0000	4003	359	362	0.3748	18	4.71
k105_2014 flag=1 multi=2.9563 len=3036	14.4723	3036	0.0000	100.0000	3036	210	230	0.4843	13	5.87
k105_84165 flag=0 multi=9.9532 len=7406	60.6167	7406	0.0000	100.0000	7406	2225	2243	0.3320	61	10.77
k105_2021 flag=0 multi=23.5083 len=5116	125.6648	5116	0.0000	100.0000	5116	3195	3206	0.3127	126	20.05
k105_2033 flag=1 multi=3.9244 len=2208	76.6209	2208	0.0000	100.0000	2208	838	852	0.4939	63	62.14
k105_84203 flag=1 multi=4.0000 len=1546	21.6417	1546	0.0000	100.0000	1546	165	168	0.2672	21	6.31
k105_84206 flag=1 multi=3.9457 len=2425	22.6833	2425	0.0000	100.0000	2425	270	286	0.6177	23	7.49
k105_2043 flag=1 multi=3.0648 len=1648	55.4326	1648	0.0000	100.0000	1648	420	495	0.2935	48	28.15
k105_2052 flag=1 multi=3.0000 len=1744	9.9358	1744	0.0000	100.0000	1744	85	89	0.4067	9	4.29
k105_84218 flag=1 multi=2.9351 len=2570	15.5821	2570	0.0000	100.0000	2570	195	209	0.5592	16	6.42
k105_2061 flag=1 multi=3.9140 len=3105	24.9997	3105	0.0000	100.0000	3105	389	385	0.4214	25	7.00
k105_84229 flag=1 multi=4.0000 len=2639	23.4665	2639	0.0000	100.0000	2639	305	316	0.6310	24	5.60
k105_84236 flag=1 multi=3.0000 len=1538	7.8882	1538	0.0000	100.0000	1538	62	62	0.5286	8	2.24
k105_84240 flag=1 multi=1.8791 len=1536	9.6198	1536	0.0000	100.0000	1536	73	74	0.4063	10	2.83
k105_2078 flag=1 multi=3.0000 len=1874	37.1788	1874	0.0000	100.0000	1874	327	378	0.6007	37	10.28
k105_2090 flag=1 multi=1.9715 len=2002	29.2927	2002	0.0000	100.0000	2002	296	293	0.4825	30	6.38
k105_2092 flag=1 multi=3.0000 len=1975	17.8410	1975	0.0000	100.0000	1975	176	177	0.3624	18	4.66
k105_2099 flag=0 multi=5.7553 len=3570	34.3978	3570	0.0000	100.0000	3570	604	619	0.3192	35	7.56
k105_2100 flag=0 multi=4.9725 len=1560	31.0981	1560	0.0000	100.0000	1560	235	248	0.2972	31	8.35
k105_84297 flag=1 multi=3.0000 len=1918	11.9426	1918	0.0000	100.0000	1918	108	120	0.4622	12	3.20
k105_2110 flag=0 multi=9.1644 len=2289	120.4115	2289	0.0000	100.0000	2289	1371	1403	0.2871	119	17.19
k105_84312 flag=1 multi=4.0000 len=2262	13.5053	2262	0.0000	99.6021	2253	156	156	0.6302	14	5.46
k105_2128 flag=1 multi=2.0000 len=1547	14.3969	1547	0.0000	100.0000	1547	111	111	0.3267	15	4.24
k105_84316 flag=1 multi=1.9327 len=1724	12.7129	1724	0.0000	100.0000	1724	110	109	0.3954	13	3.89
k105_2129 flag=1 multi=2.0000 len=1586	32.3783	1586	0.0000	100.0000	1586	252	261	0.5113	33	11.00
k105_84317 flag=1 multi=3.0000 len=1774	8.0795	1774	0.0000	100.0000	1774	71	72	0.5425	8	3.17
k105_2134 flag=0 multi=6.3788 len=2935	43.5087	2935	0.0000	100.0000	2935	627	643	0.2929	45	9.11
k105_2138 flag=0 multi=5.9442 len=1503	50.2475	1503	0.0000	100.0000	1503	363	390	0.3410	57	21.60
k105_84336 flag=1 multi=3.0000 len=1998	11.7292	1998	0.0000	100.0000	1998	120	118	0.6064	11	4.85
k105_2140 flag=1 multi=3.8484 len=2202	24.3583	2202	0.0000	100.0000	2202	256	278	0.3752	25	10.09
k105_84356 flag=1 multi=3.0000 len=1523	10.6461	1523	0.0000	100.0000	1523	84	83	0.6542	11	3.28
k105_2153 flag=1 multi=3.0000 len=1676	10.2345	1676	0.0000	100.0000	1676	85	86	0.4139	10	3.84
k105_84358 flag=0 multi=6.4957 len=2425	51.3014	2425	0.0000	100.0000	2425	611	631	0.3403	58	19.96
k105_84376 flag=1 multi=1.9118 len=2056	28.2748	2056	0.0000	100.0000	2056	294	290	0.5052	29	8.25
k105_84380 flag=1 multi=2.8253 len=1834	10.5087	1834	0.0000	100.0000	1834	97	96	0.3552	10	3.50
k105_2174 flag=1 multi=3.9291 len=2558	16.3030	2558	0.0000	100.0000	2558	209	206	0.3740	16	5.70
k105_2177 flag=0 multi=1.9763 len=2892	26.7818	2892	0.0000	100.0000	2892	387	392	0.4959	27	7.48
k105_84391 flag=0 multi=2.6841 len=1906	22.5567	1906	0.0000	99.4753	1896	215	224	0.6646	23	7.77
k105_84403 flag=1 multi=1.9807 len=3260	12.1534	3260	0.0000	100.0000	3260	201	198	0.5237	12	4.08
k105_84421 flag=1 multi=3.0000 len=1549	13.1194	1549	0.0000	100.0000	1549	101	104	0.5144	13	4.65
k105_2201 flag=1 multi=3.0000 len=6894	12.8825	6894	0.0000	100.0000	6894	443	444	0.4259	13	3.95
k105_84424 flag=1 multi=3.2848 len=1829	9.3696	1829	0.0000	100.0000	1829	86	87	0.5683	9	3.38
k105_2206 flag=0 multi=6.9150 len=5894	48.3388	5894	0.0000	100.0000	5894	1383	1449	0.3154	46	14.48
k105_84440 flag=1 multi=2.9503 len=3929	12.4093	3929	0.0000	100.0000	3929	246	243	0.6175	12	3.80
k105_2209 flag=1 multi=4.8792 len=3649	33.2483	3649	0.0000	100.0000	3649	605	607	0.3017	33	7.66
k105_84457 flag=1 multi=1.8806 len=1923	10.3359	1923	0.0000	100.0000	1923	100	98	0.4971	10	3.84
k105_2225 flag=0 multi=5.9758 len=4240	46.3500	4240	0.0000	100.0000	4240	956	998	0.3085	47	9.72
k105_84460 flag=0 multi=7.9901 len=9313	47.3475	9313	0.0000	100.0000	9313	2175	2206	0.3076	47	10.92
k105_2233 flag=1 multi=5.0000 len=4559	22.3218	4559	0.0000	100.0000	4559	504	514	0.3434	22	5.87
k105_84466 flag=1 multi=4.0000 len=7816	20.8279	7816	0.0000	100.0000	7816	810	839	0.6445	21	6.02
k105_2236 flag=1 multi=4.9645 len=9581	26.3066	9581	0.0000	99.4364	9527	1220	1282	0.3265	21	22.44
k105_2247 flag=0 multi=5.3974 len=2458	46.6924	2458	0.0000	100.0000	2458	569	581	0.2917	46	10.37
k105_84508 flag=1 multi=4.0000 len=1593	11.7985	1593	0.0000	100.0000	1593	92	97	0.5502	12	3.58
k105_2261 flag=0 multi=2.7745 len=1737	23.5504	1737	0.0000	100.0000	1737	213	200	0.4334	20	13.15
k105_84514 flag=1 multi=3.0000 len=1562	17.3099	1562	0.0000	100.0000	1562	136	133	0.3147	18	5.14
k105_84515 flag=1 multi=2.8545 len=1617	14.1441	1617	0.0000	100.0000	1617	115	120	0.6473	14	2.64
k105_2265 flag=1 multi=3.0000 len=1538	9.7815	1538	0.0000	100.0000	1538	75	76	0.4171	9	3.60
k105_2271 flag=1 multi=2.0000 len=1723	11.0395	1723	0.0000	100.0000	1723	92	101	0.6251	11	4.02
k105_2278 flag=1 multi=3.0000 len=2407	10.4778	2407	0.0000	100.0000	2407	124	128	0.5315	10	3.19
k105_84540 flag=1 multi=2.0000 len=2175	19.9425	2175	0.0000	100.0000	2175	212	225	0.5559	20	6.91
k105_2282 flag=1 multi=1.9225 len=1653	15.7998	1653	0.0000	100.0000	1653	126	139	0.5750	16	3.45
k105_2299 flag=1 multi=3.0000 len=1690	17.7840	1690	0.0000	100.0000	1690	149	154	0.5882	18	5.15
k105_2300 flag=1 multi=2.8085 len=1525	26.5187	1525	0.0000	99.0820	1511	198	206	0.4588	28	10.22
k105_84562 flag=0 multi=4.9508 len=2953	30.0759	2953	0.0000	100.0000	2953	427	456	0.3492	27	14.01
k105_2303 flag=1 multi=2.0000 len=2007	9.8017	2007	0.0000	100.0000	2007	105	98	0.6929	9	4.20
k105_2312 flag=1 multi=3.9542 len=2792	31.6332	2792	0.0000	100.0000	2792	425	424	0.3481	26	16.00
k105_84580 flag=1 multi=1.9417 len=1597	10.0858	1597	0.0000	100.0000	1597	81	83	0.5809	10	2.83
k105_84613 flag=1 multi=3.0000 len=1550	8.7735	1550	0.0000	100.0000	1550	67	69	0.5522	8	2.89
k105_2349 flag=1 multi=4.3666 len=2563	30.4066	2563	0.0000	100.0000	2563	386	394	0.4551	31	7.96
k105_2369 flag=1 multi=18.4628 len=8081	96.6040	8081	0.0000	100.0000	8081	3895	3871	0.3167	98	22.52
k105_2372 flag=1 multi=3.9605 len=2687	33.5285	2687	0.0000	100.0000	2687	449	450	0.4560	33	6.90
k105_84682 flag=1 multi=3.0000 len=7095	18.1762	7095	0.0000	100.0000	7095	636	671	0.6339	18	5.48
k105_2381 flag=1 multi=5.0000 len=6058	24.7271	6058	0.0000	100.0000	6058	716	764	0.3720	24	9.50
k105_2398 flag=1 multi=2.8841 len=3935	30.2076	3935	0.0000	100.0000	3935	597	594	0.5020	30	6.99
k105_84725 flag=1 multi=1.9479 len=1699	13.2031	1699	0.0000	100.0000	1699	114	111	0.3742	13	2.95
k105_84752 flag=1 multi=4.9289 len=2187	21.5473	2187	0.0000	99.9086	2185	236	233	0.4299	23	7.72
k105_2435 flag=1 multi=3.0000 len=1605	14.3252	1605	0.0000	100.0000	1605	120	112	0.3988	14	3.94
k105_84756 flag=0 multi=9.0000 len=2060	38.2393	2060	0.0000	100.0000	2060	392	393	0.4582	39	9.81
k105_2438 flag=1 multi=3.0000 len=1927	12.9922	1927	0.0000	100.0000	1927	125	128	0.4202	13	4.17
k105_2441 flag=1 multi=3.0000 len=2498	18.9432	2498	0.0000	100.0000	2498	240	241	0.6303	19	6.74
k105_84772 flag=1 multi=2.7885 len=2791	17.0018	2791	0.0000	100.0000	2791	238	238	0.4554	16	5.46
k105_2478 flag=0 multi=1.9359 len=2024	27.7317	2024	0.0000	100.0000	2024	284	285	0.4806	27	5.99
k105_2482 flag=0 multi=7.1673 len=4642	54.4373	4642	0.0000	100.0000	4642	1246	1273	0.2703	51	19.75
k105_84819 flag=1 multi=2.0000 len=1586	16.8871	1586	0.0000	100.0000	1586	135	132	0.3227	17	6.16
k105_2490 flag=1 multi=2.8554 len=1599	14.5985	1599	0.0000	100.0000	1599	115	118	0.4011	14	6.37
k105_2495 flag=1 multi=1.9501 len=2170	8.3069	2170	0.0000	100.0000	2170	90	91	0.5687	8	3.36
k105_2503 flag=0 multi=10.9761 len=4296	36.3785	4296	0.0000	100.0000	4296	773	782	0.3560	35	11.04
k105_2520 flag=0 multi=6.6631 len=1874	77.4621	1874	0.0000	100.0000	1874	711	743	0.3302	81	22.21
k105_84870 flag=0 multi=10.9512 len=5755	53.0997	5755	0.0000	100.0000	5755	1486	1550	0.3832	42	29.07
k105_2526 flag=1 multi=3.7607 len=2600	23.1019	2600	0.0000	100.0000	2600	297	304	0.3546	21	10.06
k105_84885 flag=1 multi=3.9569 len=5049	22.6742	5049	0.0000	100.0000	5049	572	586	0.6209	23	8.16
k105_2551 flag=0 multi=8.2226 len=2230	67.2363	2230	0.0000	100.0000	2230	744	768	0.3622	69	10.80
k105_84907 flag=1 multi=3.0000 len=1649	10.1152	1649	0.0000	100.0000	1649	84	86	0.5263	10	2.74
k105_2563 flag=1 multi=4.0000 len=2076	12.4196	2076	0.0000	100.0000	2076	131	130	0.5933	12	4.80
k105_84918 flag=1 multi=4.8688 len=3123	62.2440	3123	0.0000	100.0000	3123	867	1068	0.3129	47	47.75
k105_2570 flag=1 multi=1.9860 len=1673	14.2427	1673	0.0000	100.0000	1673	118	124	0.5454	14	4.81
