#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_1273 flag=1 multi=6.0000 len=2041	10.3557	2041	0.0000	99.6570	2034	106	106	0.4616	9	4.82
k105_87870 flag=0 multi=5.1160 len=18565	12.5677	18565	0.0000	99.8815	18543	1198	1205	0.6969	12	5.14
k105_87871 flag=1 multi=2.9094 len=1849	19.5165	1849	0.0000	98.3234	1818	180	180	0.4557	19	8.76
k105_1284 flag=1 multi=3.2859 len=2452	17.9502	2452	0.0000	100.0000	2452	217	222	0.3257	16	10.70
k105_1293 flag=0 multi=6.9671 len=2837	23.6888	2837	0.0000	100.0000	2837	331	332	0.3218	18	15.92
k105_1301 flag=0 multi=3.6184 len=1900	22.3853	1900	0.0000	100.0000	1900	214	212	0.4121	23	5.89
k105_1304 flag=1 multi=4.0000 len=2048	20.7856	2048	0.0000	100.0000	2048	196	229	0.3449	19	14.25
k105_1307 flag=1 multi=5.0000 len=3198	8.2189	3198	0.0000	99.8124	3192	130	131	0.4373	8	3.49
k105_1309 flag=0 multi=2.9904 len=1979	24.3007	1979	0.0000	100.0000	1979	227	252	0.3300	6	41.25
k105_1319 flag=0 multi=4.0000 len=2697	14.9088	2697	0.0000	100.0000	2697	201	201	0.3129	15	4.62
k105_87873 flag=1 multi=7.9904 len=41127	16.9836	41127	0.0000	99.9976	41126	3550	3587	0.6863	17	5.18
k105_87876 flag=1 multi=2.6050 len=2966	10.0671	2966	0.0000	99.8651	2962	147	153	0.5223	8	6.67
k105_1342 flag=1 multi=3.9658 len=1861	15.9790	1861	0.0000	100.0000	1861	151	145	0.3458	16	4.27
k105_87884 flag=1 multi=3.0000 len=1866	8.0697	1866	0.0000	100.0000	1866	75	78	0.7099	8	3.28
k105_1351 flag=1 multi=36.2421 len=2480	178.2972	2480	0.0000	100.0000	2480	2247	2152	0.3535	54	190.88
k105_1352 flag=1 multi=2.8854 len=1501	11.3018	1501	0.0000	100.0000	1501	87	85	0.4322	9	8.81
k105_87892 flag=0 multi=14.1271 len=4000	45.7350	4000	0.0000	100.0000	4000	918	922	0.6228	46	13.77
k105_1363 flag=0 multi=4.0814 len=2095	63.4086	2095	0.0000	100.0000	2095	690	626	0.3355	49	42.27
k105_1372 flag=0 multi=7.9679 len=2284	24.7342	2284	0.0000	100.0000	2284	282	289	0.5744	22	10.29
k105_1388 flag=1 multi=6.0000 len=7661	10.6561	7661	0.0000	99.7259	7640	403	414	0.5043	11	3.50
k105_87911 flag=1 multi=6.0000 len=16617	13.2763	16617	0.0000	100.0000	16617	1126	1132	0.6831	13	4.45
k105_87916 flag=1 multi=3.0000 len=2025	7.3560	2025	0.0000	100.0000	2025	73	76	0.4267	8	2.45
k105_1399 flag=0 multi=9.9929 len=4203	21.7664	4203	0.0000	100.0000	4203	451	467	0.4833	20	10.30
k105_87917 flag=1 multi=4.0000 len=5318	7.0162	5318	0.0000	99.9060	5313	188	186	0.4956	7	3.09
k105_1411 flag=1 multi=2.9276 len=2562	12.7607	2562	0.0000	99.8048	2557	166	164	0.5249	13	5.03
k105_87923 flag=1 multi=5.0000 len=2944	8.3142	2944	0.0000	100.0000	2944	124	124	0.6917	9	3.30
k105_1413 flag=1 multi=5.0000 len=3285	12.6451	3285	0.0000	100.0000	3285	210	210	0.5621	13	6.43
k105_87925 flag=1 multi=4.9352 len=3501	23.4716	3501	0.0000	100.0000	3501	409	410	0.4635	24	5.84
k105_1418 flag=0 multi=9.5128 len=2334	19.9936	2334	0.0000	100.0000	2334	241	242	0.6323	20	6.51
k105_87933 flag=1 multi=9.0000 len=3296	15.2254	3296	0.0000	99.2112	3270	245	245	0.5346	12	9.74
k105_87937 flag=0 multi=10.3709 len=5699	29.0605	5699	0.0000	99.9123	5694	825	824	0.4174	29	7.90
k105_1434 flag=0 multi=16.4991 len=2277	166.3676	2277	0.0000	100.0000	2277	1912	1863	0.3426	198	91.52
k105_1436 flag=0 multi=6.8064 len=1975	28.0577	1975	0.0000	100.0000	1975	272	285	0.2788	27	9.86
k105_87944 flag=0 multi=4.9735 len=2970	16.1249	2970	0.0000	99.9663	2969	240	240	0.4243	15	7.72
k105_87947 flag=0 multi=5.9886 len=4507	21.4577	4507	0.0000	100.0000	4507	481	482	0.4440	21	5.91
k105_1463 flag=1 multi=3.1437 len=1712	19.8616	1712	0.0000	100.0000	1712	168	172	0.3810	20	4.48
k105_87973 flag=1 multi=3.0000 len=1500	16.5160	1500	0.0000	97.2667	1459	123	126	0.3465	16	7.19
k105_1474 flag=0 multi=48.3571 len=7240	127.6276	7240	0.0000	100.0000	7240	4558	4619	0.3572	127	61.48
k105_1476 flag=0 multi=19.3943 len=4556	68.0002	4556	0.0000	100.0000	4556	1569	1514	0.3680	37	75.06
k105_1483 flag=1 multi=2.0000 len=1690	5.6716	1690	0.0000	100.0000	1690	47	49	0.2804	5	2.41
k105_87988 flag=0 multi=12.0000 len=11269	23.3913	11269	0.0000	100.0000	11269	1315	1314	0.4105	23	5.27
k105_1484 flag=0 multi=7.4796 len=5632	21.5121	5632	0.0000	100.0000	5632	609	610	0.6085	22	7.80
k105_87991 flag=0 multi=11.8026 len=11967	23.3671	11967	0.0000	100.0000	11967	1395	1395	0.4312	23	5.51
k105_1489 flag=0 multi=6.6039 len=12123	12.4515	12123	0.0000	99.8185	12101	751	753	0.5010	12	3.95
k105_1491 flag=0 multi=4.9499 len=1701	81.0276	1701	0.0000	100.0000	1701	244	230	0.2836	69	42.85
k105_88020 flag=0 multi=12.0000 len=3528	25.6210	3528	0.0000	100.0000	3528	467	459	0.5983	25	6.34
k105_1501 flag=0 multi=15.9854 len=10353	27.6398	10353	0.0000	100.0000	10353	1432	1428	0.5075	27	7.48
k105_88034 flag=1 multi=3.8809 len=3329	21.8477	3329	0.0000	100.0000	3329	362	366	0.4878	22	5.85
k105_1512 flag=1 multi=2.0000 len=1504	17.6582	1504	0.0000	100.0000	1504	137	132	0.5580	16	7.80
k105_1520 flag=0 multi=31.3917 len=2344	98.1472	2344	0.0000	100.0000	2344	1181	1107	0.3451	112	46.59
k105_1525 flag=0 multi=46.2268 len=1635	400.9804	1635	0.0000	100.0000	1635	3238	3284	0.3592	432	100.85
k105_1528 flag=0 multi=86.2166 len=4047	262.6845	4047	0.0000	100.0000	4047	5275	5284	0.3345	245	75.84
k105_1539 flag=1 multi=2.2889 len=1628	18.8256	1628	0.0000	99.8157	1625	156	150	0.4982	19	8.21
k105_1567 flag=1 multi=4.0000 len=3126	8.2732	3126	0.0000	99.4562	3109	130	131	0.5816	8	3.32
k105_1580 flag=0 multi=12.0000 len=2206	22.4900	2206	0.0000	100.0000	2206	246	249	0.3879	22	5.22
k105_88048 flag=0 multi=16.0000 len=45212	26.5432	45212	0.0000	99.9823	45204	5953	5968	0.3693	26	6.45
k105_88051 flag=0 multi=12.2272 len=1791	31.3227	1791	0.0000	100.0000	1791	287	286	0.4401	31	7.66
k105_1592 flag=1 multi=3.7874 len=3176	22.1933	3176	0.0000	100.0000	3176	353	356	0.4738	21	6.82
k105_88057 flag=1 multi=6.0000 len=1661	18.2535	1661	0.0000	100.0000	1661	153	154	0.6448	19	6.99
k105_1596 flag=0 multi=2.0000 len=2408	21.5054	2408	0.0000	100.0000	2408	262	263	0.5164	21	6.94
k105_1612 flag=1 multi=5.0000 len=6236	8.3631	6236	0.0000	99.1982	6186	261	261	0.4462	8	3.59
k105_88080 flag=1 multi=3.0000 len=2201	8.3635	2201	0.0000	100.0000	2201	92	91	0.2978	9	3.44
k105_1613 flag=0 multi=7.9639 len=2046	17.9976	2046	0.0000	100.0000	2046	187	181	0.5697	19	5.49
k105_88086 flag=1 multi=3.0000 len=1609	18.3163	1609	0.0000	100.0000	1609	154	144	0.4209	18	5.99
k105_1621 flag=0 multi=8.2601 len=2043	46.9418	2043	0.0000	100.0000	2043	478	477	0.3400	47	15.43
k105_88094 flag=1 multi=3.0000 len=1561	15.2479	1561	0.0000	100.0000	1561	122	117	0.3908	15	5.95
k105_1627 flag=0 multi=10.6022 len=4125	29.3176	4125	0.0000	100.0000	4125	603	605	0.4343	29	6.80
k105_1640 flag=1 multi=5.0000 len=2160	9.0278	2160	0.0000	100.0000	2160	97	98	0.3323	9	3.74
k105_88115 flag=0 multi=12.4349 len=1940	45.1881	1940	0.0000	100.0000	1940	433	445	0.3422	46	12.61
k105_88123 flag=0 multi=8.9786 len=3845	20.2944	3845	0.0000	100.0000	3845	393	390	0.6050	20	6.37
k105_1657 flag=0 multi=6.3716 len=1725	33.2383	1725	0.0000	100.0000	1725	288	290	0.4010	33	7.28
k105_88125 flag=1 multi=3.0000 len=2601	8.8089	2601	0.0000	100.0000	2601	108	122	0.7227	8	4.35
k105_1670 flag=1 multi=2.9434 len=2826	19.3432	2826	0.0000	99.7523	2819	258	295	0.6136	19	7.40
k105_1677 flag=1 multi=4.0000 len=5160	9.8273	5160	0.0000	100.0000	5160	249	255	0.4336	9	3.83
k105_1683 flag=0 multi=4.8905 len=3064	31.9311	3064	0.0000	100.0000	3064	504	467	0.3400	27	21.72
k105_88167 flag=0 multi=19.8433 len=2288	41.6482	2288	0.0000	100.0000	2288	485	461	0.3441	40	20.19
k105_1697 flag=1 multi=3.7913 len=2520	16.6563	2520	0.0000	100.0000	2520	212	213	0.6020	17	7.38
k105_88183 flag=0 multi=10.2836 len=2041	24.0514	2041	0.0000	100.0000	2041	241	240	0.4730	25	6.98
k105_1703 flag=0 multi=3.0000 len=2235	6.6846	2235	0.0000	99.7315	2229	74	77	0.4304	6	3.34
k105_88187 flag=1 multi=2.9173 len=1798	6.7230	1798	0.0000	100.0000	1798	60	63	0.5506	6	3.03
k105_88199 flag=1 multi=2.8900 len=1632	20.3517	1632	0.0000	100.0000	1632	163	168	0.3482	20	7.37
k105_1716 flag=0 multi=81.1464 len=7316	200.4140	7316	0.0000	100.0000	7316	7269	7287	0.3521	214	67.07
k105_88202 flag=1 multi=3.3239 len=2609	21.2177	2609	0.0000	100.0000	2609	277	280	0.5117	20	5.22
k105_1720 flag=1 multi=2.3738 len=1531	31.5833	1531	0.0000	100.0000	1531	250	230	0.3453	16	32.42
k105_88214 flag=0 multi=69.1713 len=4717	162.8739	4717	0.0000	100.0000	4717	3849	3818	0.3749	150	51.11
k105_88216 flag=0 multi=6.3918 len=2111	53.1715	2111	0.0000	100.0000	2111	565	578	0.6470	53	10.22
k105_88218 flag=1 multi=2.0000 len=1770	6.1944	1770	0.0000	100.0000	1770	55	54	0.4990	6	3.11
k105_1728 flag=0 multi=5.8204 len=15744	20.9965	15744	0.0000	100.0000	15744	1647	1655	0.4749	20	6.03
k105_88230 flag=1 multi=3.1645 len=1746	8.1157	1746	0.0000	100.0000	1746	70	71	0.3647	8	4.01
k105_1732 flag=1 multi=2.8674 len=1628	9.4042	1628	0.0000	100.0000	1628	76	77	0.4009	9	3.55
k105_88243 flag=0 multi=8.0000 len=4876	21.7955	4876	0.0000	99.9795	4875	533	541	0.6312	22	5.53
k105_1751 flag=1 multi=5.0000 len=1978	18.5162	1978	0.0000	99.4944	1968	179	188	0.5104	19	6.15
k105_88254 flag=0 multi=4.2091 len=2305	91.2495	2305	0.0000	100.0000	2305	1044	1047	0.3338	87	55.65
k105_88266 flag=0 multi=8.8335 len=2603	29.1706	2603	0.0000	100.0000	2603	368	386	0.4069	29	10.35
k105_1756 flag=0 multi=5.9875 len=10538	15.6685	10538	0.0000	100.0000	10538	795	824	0.6231	15	5.02
k105_1758 flag=0 multi=8.3959 len=1863	52.9667	1863	0.0000	100.0000	1863	493	498	0.4581	52	10.13
k105_88272 flag=1 multi=3.0000 len=1822	6.1806	1822	0.0000	98.1339	1788	56	56	0.6104	6	2.86
k105_88277 flag=0 multi=6.3871 len=1867	192.8918	1867	0.0000	100.0000	1867	1809	1769	0.3592	211	100.43
k105_1759 flag=1 multi=5.0000 len=8539	8.9010	8539	0.0000	99.8478	8526	379	378	0.4489	8	3.80
k105_1761 flag=0 multi=5.9794 len=2536	17.5047	2536	0.0000	99.8423	2532	223	226	0.5979	18	5.57
k105_1766 flag=1 multi=3.4311 len=2536	16.3600	2536	0.0000	100.0000	2536	208	205	0.3387	16	4.38
k105_88296 flag=1 multi=2.8995 len=3390	13.5929	3390	0.0000	100.0000	3390	229	236	0.6347	13	5.42
k105_88299 flag=0 multi=51.4549 len=1833	103.9116	1833	0.0000	100.0000	1833	943	965	0.4376	122	48.22
k105_1769 flag=1 multi=4.0000 len=3805	13.2210	3805	0.0000	99.4744	3785	248	251	0.3030	13	4.76
k105_88312 flag=1 multi=2.0000 len=2703	15.6959	2703	0.0000	100.0000	2703	208	218	0.5903	15	7.31
k105_1771 flag=1 multi=3.9739 len=8375	7.8744	8375	0.0000	100.0000	8375	329	328	0.4808	7	3.37
k105_88313 flag=0 multi=13.7937 len=2572	58.3278	2572	0.0000	100.0000	2572	746	747	0.3561	56	13.81
k105_88322 flag=0 multi=6.7497 len=6129	18.9091	6129	0.0000	98.9721	6066	539	543	0.3769	19	5.58
k105_1788 flag=0 multi=5.0000 len=9627	16.3903	9627	0.0000	100.0000	9627	780	790	0.3611	16	4.92
k105_1789 flag=1 multi=4.0000 len=2501	7.4906	2501	0.0000	100.0000	2501	93	95	0.4650	7	2.57
k105_1790 flag=0 multi=8.3138 len=1603	54.4648	1603	0.0000	100.0000	1603	440	433	0.3182	56	9.99
k105_88339 flag=0 multi=4.9062 len=3859	18.4602	3859	0.0000	100.0000	3859	355	359	0.4918	17	5.03
k105_88340 flag=0 multi=3.9506 len=1825	22.5688	1825	0.0000	100.0000	1825	206	211	0.5518	21	8.92
k105_1794 flag=0 multi=14.7959 len=4221	37.9237	4221	0.0000	100.0000	4221	794	801	0.3179	37	12.04
k105_88348 flag=0 multi=8.9747 len=3981	21.6564	3981	0.0000	100.0000	3981	431	428	0.3817	22	6.36
k105_1814 flag=1 multi=2.9077 len=1535	7.0697	1535	0.0000	99.4788	1527	54	55	0.4804	6	4.04
k105_1822 flag=1 multi=3.3090 len=2325	21.2701	2325	0.0000	99.6559	2317	239	255	0.3387	23	8.47
k105_88369 flag=0 multi=8.9010 len=2367	20.4842	2367	0.0000	100.0000	2367	242	237	0.4299	20	5.48
k105_88375 flag=1 multi=3.0000 len=2992	9.7691	2992	0.0000	99.8663	2988	144	147	0.5190	9	5.07
k105_88383 flag=0 multi=5.9733 len=5717	23.1952	5717	0.0000	100.0000	5717	664	660	0.4874	23	6.24
k105_88390 flag=0 multi=9.0000 len=1820	18.5874	1820	0.0000	99.6154	1813	171	167	0.3927	20	5.45
k105_1853 flag=1 multi=7.0000 len=16582	19.3249	16582	0.0000	99.7648	16543	1601	1644	0.6369	19	6.05
k105_88420 flag=0 multi=4.9047 len=2708	18.2866	2708	0.0000	100.0000	2708	247	246	0.3694	18	6.05
k105_1854 flag=0 multi=31.9901 len=2221	118.1085	2221	0.0000	100.0000	2221	1311	1314	0.3478	117	20.27
k105_88422 flag=1 multi=3.0000 len=1554	7.2555	1554	0.0000	100.0000	1554	56	57	0.6409	7	2.96
k105_1865 flag=1 multi=3.0000 len=1974	5.9792	1974	0.0000	99.1388	1957	58	59	0.4088	6	3.16
k105_88425 flag=1 multi=5.0000 len=7223	9.6904	7223	0.0000	98.0479	7082	349	348	0.4877	10	4.26
k105_88437 flag=0 multi=7.9906 len=7524	19.7862	7524	0.0000	100.0000	7524	758	748	0.6198	19	6.40
k105_88449 flag=1 multi=3.9221 len=1839	27.0103	1839	0.0000	100.0000	1839	229	266	0.3356	23	16.24
k105_1911 flag=0 multi=4.9714 len=1506	14.1182	1506	0.0000	99.6680	1501	107	108	0.5405	15	4.13
k105_1913 flag=1 multi=4.0000 len=1553	6.9092	1553	0.0000	100.0000	1553	54	54	0.5015	7	2.54
k105_88454 flag=0 multi=8.0000 len=3395	19.5579	3395	0.0000	100.0000	3395	334	334	0.6344	19	5.00
k105_1927 flag=1 multi=3.0000 len=2250	6.0933	2250	0.0000	99.5556	2240	69	69	0.6319	6	2.79
k105_1929 flag=1 multi=3.0000 len=1558	5.0860	1558	0.0000	99.3582	1548	40	39	0.4033	5	2.37
k105_88476 flag=0 multi=5.9920 len=6348	10.0734	6348	0.0000	99.6377	6325	319	320	0.4875	10	3.92
k105_1941 flag=0 multi=11.8766 len=1879	49.7094	1879	0.0000	100.0000	1879	476	455	0.3639	47	17.47
k105_88480 flag=1 multi=6.0000 len=6462	14.8788	6462	0.0000	100.0000	6462	481	481	0.5565	15	5.46
k105_88483 flag=1 multi=3.0000 len=2446	12.5932	2446	0.0000	100.0000	2446	150	160	0.6244	13	4.01
k105_1949 flag=0 multi=20.3626 len=8276	52.8418	8276	0.0000	100.0000	8276	2204	2212	0.6345	53	9.54
k105_88493 flag=0 multi=3.2055 len=1750	9.4914	1750	0.0000	100.0000	1750	78	91	0.6431	9	3.60
k105_88502 flag=1 multi=4.0000 len=1876	17.2713	1876	0.0000	100.0000	1876	159	165	0.3293	17	5.50
k105_1959 flag=0 multi=8.0000 len=4961	19.8865	4961	0.0000	99.9597	4959	484	499	0.3591	20	6.77
k105_88512 flag=0 multi=50.2925 len=1869	156.6581	1869	0.0000	100.0000	1869	1453	1457	0.3449	160	40.81
k105_1967 flag=0 multi=49.0268 len=4327	169.1188	4327	0.0000	100.0000	4327	3672	3642	0.3493	141	93.62
k105_1969 flag=0 multi=3.9847 len=2061	21.2213	2061	0.0000	98.3018	2026	210	220	0.3774	16	18.53
k105_1976 flag=1 multi=9.8592 len=1916	44.6936	1916	0.0000	100.0000	1916	423	427	0.3141	50	17.88
k105_1977 flag=1 multi=2.8953 len=2532	6.1485	2532	0.0000	100.0000	2532	79	77	0.5775	6	2.37
k105_88514 flag=0 multi=8.8698 len=14018	17.3389	14018	0.0000	100.0000	14018	1230	1215	0.5716	17	4.73
k105_88516 flag=0 multi=4.0000 len=2022	31.5351	2022	0.0000	99.8516	2019	321	313	0.3295	27	20.73
k105_1992 flag=0 multi=12.6366 len=1514	28.0462	1514	0.0000	100.0000	1514	212	214	0.4424	28	7.18
k105_88533 flag=0 multi=77.2519 len=8557	172.3855	8557	0.0000	100.0000	8557	7354	7349	0.3481	155	78.09
k105_88535 flag=0 multi=6.9635 len=1747	20.8678	1747	0.0000	100.0000	1747	181	183	0.3866	21	5.83
k105_1996 flag=0 multi=11.6174 len=15562	24.3212	15562	0.0000	100.0000	15562	1871	1903	0.4485	24	6.39
k105_2003 flag=1 multi=3.0000 len=1620	14.3562	1620	0.0000	100.0000	1620	112	119	0.3069	15	4.33
k105_88560 flag=0 multi=9.5834 len=2186	23.6830	2186	0.0000	99.9085	2184	253	256	0.4732	19	11.29
k105_2015 flag=0 multi=15.7499 len=2072	50.4044	2072	0.0000	100.0000	2072	515	528	0.3388	40	23.45
k105_88564 flag=0 multi=10.4093 len=8667	24.3303	8667	0.0000	100.0000	8667	1045	1054	0.4364	24	6.18
k105_2027 flag=0 multi=55.8474 len=5379	216.1063	5379	0.0000	100.0000	5379	5761	5799	0.3427	181	101.84
k105_88591 flag=0 multi=7.4921 len=1625	36.5723	1625	0.0000	100.0000	1625	299	301	0.3335	39	18.18
k105_2040 flag=0 multi=3.2807 len=3974	15.5043	3974	0.0000	100.0000	3974	309	319	0.5756	8	17.45
k105_88592 flag=1 multi=43.4867 len=1576	261.6371	1576	0.0000	100.0000	1576	2030	2123	0.3820	214	113.36
k105_88594 flag=1 multi=3.0000 len=1641	13.2212	1641	0.0000	100.0000	1641	98	118	0.3108	11	7.72
k105_88596 flag=1 multi=5.0000 len=3381	29.0121	3381	0.0000	100.0000	3381	487	486	0.3557	23	19.42
k105_88598 flag=1 multi=6.0000 len=4117	9.4982	4117	0.0000	100.0000	4117	195	195	0.4836	9	3.43
k105_88602 flag=0 multi=50.8740 len=1550	143.2794	1550	0.0000	100.0000	1550	1172	1075	0.3466	144	29.91
k105_88609 flag=1 multi=4.0000 len=2891	14.5258	2891	0.0000	100.0000	2891	211	212	0.5726	15	4.49
k105_88615 flag=0 multi=46.8043 len=3166	156.5629	3166	0.0000	100.0000	3166	2425	2493	0.3578	156	45.06
k105_2062 flag=0 multi=8.6585 len=17389	23.1886	17389	0.0000	100.0000	17389	2011	2022	0.5359	22	9.51
k105_88621 flag=1 multi=2.5359 len=1872	5.5203	1872	0.0000	99.6795	1866	52	52	0.5507	5	2.34
k105_88625 flag=1 multi=7.2724 len=2902	27.8039	2902	0.0000	100.0000	2902	369	378	0.4804	28	10.33
k105_88631 flag=0 multi=11.9454 len=2119	31.0812	2119	0.0000	100.0000	2119	329	336	0.3931	31	8.53
k105_88644 flag=0 multi=9.9426 len=1673	22.3013	1673	0.0000	100.0000	1673	188	184	0.3703	22	6.04
k105_88647 flag=0 multi=3.7928 len=1712	17.8254	1712	0.0000	100.0000	1712	151	155	0.4316	18	4.64
k105_88650 flag=0 multi=5.7259 len=2801	64.9211	2801	0.0000	100.0000	2801	904	905	0.3343	68	19.03
k105_2113 flag=0 multi=4.8343 len=3594	12.8461	3594	0.0000	100.0000	3594	224	236	0.3426	12	6.28
k105_2114 flag=1 multi=1.9318 len=1660	6.7663	1660	0.0000	100.0000	1660	56	57	0.4218	6	3.10
k105_88655 flag=1 multi=2.9218 len=1665	25.7003	1665	0.0000	99.8198	1662	198	228	0.2715	22	13.02
k105_88656 flag=0 multi=1.9121 len=2825	17.8949	2825	0.0000	100.0000	2825	252	254	0.5316	18	4.29
k105_2129 flag=0 multi=42.7239 len=1626	113.2884	1626	0.0000	100.0000	1626	940	897	0.3426	115	25.94
k105_88662 flag=0 multi=6.9939 len=9951	18.6439	9951	0.0000	100.0000	9951	895	952	0.4040	18	5.85
k105_2153 flag=1 multi=3.9620 len=2314	16.4468	2314	0.0000	100.0000	2314	188	194	0.4214	16	5.22
k105_88677 flag=0 multi=10.3675 len=3025	22.9365	3025	0.0000	100.0000	3025	344	349	0.3905	23	6.11
k105_2164 flag=1 multi=4.0000 len=2527	8.4602	2527	0.0000	100.0000	2527	104	110	0.4559	8	3.45
k105_88679 flag=0 multi=11.9411 len=1531	41.1130	1531	0.0000	100.0000	1531	314	316	0.3133	41	11.32
k105_2167 flag=1 multi=2.0000 len=1524	5.4042	1524	0.0000	100.0000	1524	39	44	0.5739	5	1.83
k105_88696 flag=0 multi=7.9540 len=3191	27.4741	3191	0.0000	99.4986	3175	429	442	0.2938	27	10.21
k105_88702 flag=1 multi=2.8441 len=2016	20.7376	2016	0.0000	100.0000	2016	207	212	0.4823	20	6.44
k105_2183 flag=0 multi=87.0024 len=7970	278.2854	7970	0.0000	100.0000	7970	11009	11017	0.3371	262	66.56
k105_2189 flag=1 multi=1.9320 len=2075	6.7012	2075	0.0000	100.0000	2075	70	69	0.4218	7	2.43
k105_88713 flag=0 multi=9.4881 len=2758	29.8753	2758	0.0000	100.0000	2758	414	417	0.4652	31	10.41
k105_2209 flag=1 multi=3.0000 len=1663	14.6536	1663	0.0000	100.0000	1663	122	120	0.3129	16	5.58
k105_88727 flag=0 multi=7.0000 len=3024	23.0952	3024	0.0000	100.0000	3024	350	348	0.3821	23	5.43
k105_2219 flag=0 multi=5.9860 len=5372	14.9313	5372	0.0000	100.0000	5372	401	407	0.2850	13	7.80
k105_2226 flag=0 multi=11.0633 len=3566	30.3211	3566	0.0000	100.0000	3566	539	542	0.4124	30	7.48
k105_88753 flag=0 multi=78.2668 len=12844	178.8629	12844	0.0000	100.0000	12844	11377	11410	0.3467	172	36.81
k105_2244 flag=0 multi=32.1964 len=1602	91.2484	1602	0.0000	100.0000	1602	721	745	0.3294	80	33.84
k105_88769 flag=1 multi=2.0000 len=1905	5.6252	1905	0.0000	99.9475	1904	52	55	0.4073	5	2.67
k105_2257 flag=0 multi=12.8045 len=5107	64.8780	5107	0.0000	100.0000	5107	1597	1701	0.3280	53	40.81
k105_88772 flag=1 multi=7.3980 len=3743	71.9917	3743	0.0000	100.0000	3743	1335	1325	0.4098	26	103.61
k105_88779 flag=1 multi=2.7296 len=1858	25.0463	1858	0.0000	100.0000	1858	217	250	0.2631	24	7.24
k105_2273 flag=0 multi=48.0000 len=1673	129.5188	1673	0.0000	100.0000	1673	1102	1058	0.3614	113	113.65
k105_88782 flag=0 multi=6.9379 len=2038	52.3685	2038	0.0000	99.8528	2035	516	543	0.3405	42	33.73
k105_88794 flag=1 multi=3.0000 len=2485	14.0817	2485	0.0000	100.0000	2485	175	175	0.3362	14	4.66
k105_2307 flag=1 multi=8.4754 len=1752	21.6747	1752	0.0000	100.0000	1752	188	196	0.3365	21	5.41
k105_88807 flag=1 multi=2.2542 len=1722	18.8653	1722	0.0000	97.5029	1679	161	165	0.5141	20	7.62
k105_88818 flag=0 multi=46.8176 len=1635	182.7278	1635	0.0000	100.0000	1635	1478	1497	0.3542	214	85.97
k105_88820 flag=0 multi=3.8567 len=1550	16.7845	1550	0.0000	97.4839	1511	128	134	0.4058	17	9.15
k105_88821 flag=0 multi=3.8775 len=1599	8.2758	1599	0.0000	100.0000	1599	69	64	0.4410	6	6.34
k105_2327 flag=1 multi=5.0000 len=3107	12.4699	3107	0.0000	99.5172	3092	189	196	0.3006	13	5.12
k105_2331 flag=0 multi=4.7455 len=1771	19.3286	1771	0.0000	100.0000	1771	168	175	0.3775	20	5.76
k105_88824 flag=0 multi=15.9138 len=3538	30.5365	3538	0.0000	100.0000	3538	536	546	0.4254	30	8.19
k105_2336 flag=1 multi=5.0000 len=1747	11.0859	1747	0.0000	98.3400	1718	96	97	0.3192	10	5.59
k105_88829 flag=0 multi=6.8887 len=3051	43.4267	3051	0.0000	100.0000	3051	641	677	0.3382	31	26.91
k105_2354 flag=1 multi=5.0000 len=1837	7.8073	1837	0.0000	100.0000	1837	69	74	0.4178	8	3.12
k105_88830 flag=1 multi=3.9835 len=7580	16.2218	7580	0.0000	99.9472	7576	611	612	0.3232	16	6.18
k105_2359 flag=1 multi=3.0000 len=2984	6.4172	2984	0.0000	100.0000	2984	96	96	0.5801	6	3.17
k105_88841 flag=0 multi=14.0098 len=5385	37.8139	5385	0.0000	100.0000	5385	996	1008	0.3156	39	8.01
k105_2380 flag=0 multi=8.3717 len=1719	31.1454	1719	0.0000	100.0000	1719	258	278	0.2924	32	7.61
k105_88845 flag=0 multi=8.5255 len=4362	29.7178	4362	0.0000	100.0000	4362	649	640	0.3233	26	15.23
k105_88852 flag=0 multi=7.0000 len=6048	21.6667	6048	0.0000	100.0000	6048	646	667	0.5836	22	6.73
k105_2390 flag=0 multi=9.1356 len=11419	26.1633	11419	0.0000	100.0000	11419	1461	1521	0.4110	26	6.82
k105_88857 flag=0 multi=5.9890 len=4645	17.4945	4645	0.0000	100.0000	4645	391	418	0.3714	16	7.58
k105_88861 flag=0 multi=11.8038 len=1675	158.0263	1675	0.0000	100.0000	1675	1293	1340	0.3484	127	108.16
k105_88870 flag=1 multi=5.0000 len=2126	8.5282	2126	0.0000	100.0000	2126	90	91	0.4175	8	3.87
k105_2393 flag=0 multi=42.0117 len=13933	78.1766	13933	0.0000	100.0000	13933	5413	5410	0.3338	79	16.87
k105_2394 flag=0 multi=63.9165 len=4201	149.2449	4201	0.0000	100.0000	4201	3130	3103	0.3551	160	63.84
k105_88880 flag=0 multi=8.4900 len=6324	19.8276	6324	0.0000	100.0000	6324	628	635	0.5870	20	5.06
k105_2399 flag=0 multi=101.0936 len=3437	341.4254	3437	0.0000	100.0000	3437	5937	5723	0.3723	349	99.75
k105_88883 flag=1 multi=8.0000 len=6842	19.5441	6842	0.0000	99.7954	6828	657	703	0.6646	17	10.80
k105_2400 flag=1 multi=5.6155 len=2935	18.6702	2935	0.0000	97.7172	2868	269	277	0.3353	19	7.21
