#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_1146 flag=0 multi=3.5573 len=1589	31.4298	1589	0.0000	100.0000	1589	242	260	0.3321	32	11.77
k105_83202 flag=1 multi=3.0000 len=3844	16.4899	3844	0.0000	100.0000	3844	317	320	0.6259	16	6.15
k105_1147 flag=0 multi=8.2206 len=8418	53.3741	8418	0.0000	100.0000	8418	2122	2261	0.3711	46	27.14
k105_1149 flag=0 multi=15.4377 len=2392	99.8926	2392	0.0000	100.0000	2392	1206	1186	0.3117	99	16.08
k105_1156 flag=1 multi=2.6840 len=2893	21.6025	2893	0.0000	100.0000	2893	317	312	0.5202	22	5.84
k105_83225 flag=1 multi=4.0000 len=12960	15.7155	12960	0.0000	100.0000	12960	1012	1017	0.4514	15	5.42
k105_1176 flag=0 multi=5.0822 len=4118	16.2115	4118	0.0000	100.0000	4118	326	343	0.4706	16	4.25
k105_83240 flag=0 multi=3.8591 len=2645	28.5059	2645	0.0000	100.0000	2645	373	383	0.3585	29	8.40
k105_1180 flag=0 multi=9.9700 len=3110	32.0180	3110	0.0000	100.0000	3110	486	513	0.4715	31	8.89
k105_1186 flag=0 multi=30.7762 len=5408	111.9484	5408	0.0000	100.0000	5408	2981	3044	0.3260	113	22.63
k105_1192 flag=1 multi=3.0000 len=1614	8.9399	1614	0.0000	100.0000	1614	71	73	0.3699	9	3.48
k105_83273 flag=1 multi=3.0000 len=3519	17.0781	3519	0.0000	100.0000	3519	299	309	0.6161	17	6.32
k105_1199 flag=1 multi=2.8558 len=2283	14.5405	2283	0.0000	100.0000	2283	158	174	0.4042	14	4.50
k105_83279 flag=1 multi=3.0000 len=2454	13.3566	2454	0.0000	100.0000	2454	155	175	0.5512	12	6.82
k105_1236 flag=0 multi=10.1203 len=3670	42.2529	3670	0.0000	100.0000	3670	729	813	0.3482	35	22.80
k105_83366 flag=0 multi=2.6458 len=2835	13.2261	2835	0.0000	99.8942	2832	184	190	0.4073	13	4.80
k105_83375 flag=1 multi=2.8246 len=1861	16.0274	1861	0.0000	100.0000	1861	146	152	0.3788	17	4.60
k105_1282 flag=1 multi=3.0000 len=4949	12.1859	4949	0.0000	100.0000	4949	304	302	0.5403	12	3.99
k105_83386 flag=1 multi=2.3329 len=2190	26.6137	2190	0.0000	99.7260	2184	270	310	0.2981	25	13.67
k105_83390 flag=1 multi=3.0000 len=2680	12.4690	2680	0.0000	100.0000	2680	167	167	0.4589	12	4.48
k105_1295 flag=1 multi=3.0000 len=2673	11.2671	2673	0.0000	100.0000	2673	145	147	0.3340	11	4.14
k105_83391 flag=1 multi=1.9421 len=2194	14.7753	2194	0.0000	100.0000	2194	160	165	0.3060	15	3.93
k105_1299 flag=1 multi=2.0000 len=1645	8.3891	1645	0.0000	100.0000	1645	66	74	0.5790	9	2.86
k105_1308 flag=0 multi=24.9622 len=11089	98.1567	11089	0.0000	100.0000	11089	5383	5405	0.3358	99	19.03
k105_83426 flag=1 multi=3.0000 len=3361	11.7102	3361	0.0000	100.0000	3361	190	197	0.4509	11	5.30
k105_83435 flag=0 multi=2.5601 len=1537	34.4457	1537	0.0000	100.0000	1537	257	254	0.3435	30	15.73
k105_1324 flag=0 multi=3.5788 len=1546	31.2969	1546	0.0000	100.0000	1546	235	249	0.2698	31	7.81
k105_83442 flag=1 multi=4.3639 len=2963	17.2109	2963	0.0000	100.0000	2963	258	255	0.4514	17	7.14
k105_1331 flag=0 multi=7.4707 len=2104	69.2490	2104	0.0000	100.0000	2104	724	731	0.3608	70	12.53
k105_83447 flag=1 multi=3.9846 len=2058	16.2896	2058	0.0000	100.0000	2058	161	172	0.4358	15	8.17
k105_1346 flag=0 multi=4.5471 len=3894	44.1469	3894	0.0000	100.0000	3894	818	887	0.3407	36	23.57
k105_83462 flag=0 multi=4.9090 len=3753	19.7445	3753	0.0000	99.6270	3739	351	384	0.3442	18	10.69
k105_83466 flag=0 multi=5.0000 len=1707	36.6526	1707	0.0000	100.0000	1707	296	327	0.3489	39	14.63
k105_83470 flag=1 multi=4.0000 len=4056	13.6923	4056	0.0000	100.0000	4056	277	277	0.4378	14	4.81
k105_83471 flag=1 multi=2.9146 len=2306	21.4228	2306	0.0000	100.0000	2306	249	245	0.4261	20	9.31
k105_1364 flag=1 multi=4.9621 len=5177	24.5341	5177	0.0000	99.1887	5135	620	642	0.3761	25	7.77
k105_83478 flag=0 multi=4.2658 len=1561	44.7463	1561	0.0000	100.0000	1561	347	352	0.3647	44	10.62
k105_1373 flag=1 multi=3.0000 len=1963	13.4549	1963	0.0000	99.0830	1945	131	132	0.4589	14	4.65
k105_1376 flag=1 multi=2.3776 len=1853	9.0583	1853	0.0000	100.0000	1853	83	85	0.4305	9	3.29
k105_83490 flag=1 multi=6.3374 len=3416	43.4259	3416	0.0000	100.0000	3416	729	748	0.3689	41	15.06
k105_83497 flag=0 multi=5.9752 len=2119	23.2312	2119	0.0000	100.0000	2119	243	250	0.5412	19	11.54
k105_1399 flag=0 multi=3.3350 len=1866	49.1415	1866	0.0000	100.0000	1866	444	478	0.3415	51	9.21
k105_1418 flag=1 multi=2.0000 len=1655	9.2876	1655	0.0000	100.0000	1655	77	77	0.5662	9	3.07
k105_83543 flag=1 multi=2.5907 len=1693	13.4832	1693	0.0000	100.0000	1693	114	114	0.3279	13	4.81
k105_1420 flag=1 multi=4.0000 len=5340	14.4376	5340	0.0000	100.0000	5340	384	382	0.3541	14	5.01
k105_83562 flag=1 multi=4.0000 len=3014	14.4754	3014	0.0000	100.0000	3014	209	224	0.3414	12	10.40
k105_83571 flag=0 multi=22.1649 len=1906	78.8767	1906	0.0000	100.0000	1906	750	751	0.2799	79	16.04
k105_1437 flag=0 multi=4.4129 len=1914	50.5857	1914	0.0000	100.0000	1914	438	530	0.3503	52	29.78
k105_1443 flag=1 multi=3.0000 len=4470	9.0924	4470	0.0000	100.0000	4470	203	203	0.4063	9	2.95
k105_83573 flag=1 multi=4.0000 len=12697	16.5759	12697	0.0000	100.0000	12697	1048	1078	0.6371	17	4.63
k105_83582 flag=1 multi=2.4446 len=1630	6.5945	1630	0.0000	100.0000	1630	54	54	0.5607	6	2.43
k105_1498 flag=0 multi=5.5917 len=3098	34.1188	3098	0.0000	100.0000	3098	525	530	0.2958	35	6.54
k105_1499 flag=1 multi=3.0000 len=1684	11.1805	1684	0.0000	100.0000	1684	96	93	0.5932	12	3.92
k105_83619 flag=1 multi=3.9664 len=6973	10.8602	6973	0.0000	100.0000	6973	381	383	0.6145	11	3.41
k105_1502 flag=0 multi=8.3412 len=2886	30.8316	2886	0.0000	100.0000	2886	439	449	0.3355	31	8.36
k105_83622 flag=1 multi=3.0000 len=1558	7.2895	1558	0.0000	99.8074	1555	58	55	0.4805	8	2.48
k105_1509 flag=0 multi=7.7236 len=3701	28.4591	3701	0.0000	100.0000	3701	530	526	0.4442	28	9.63
k105_1514 flag=0 multi=3.5010 len=2049	24.8062	2049	0.0000	100.0000	2049	234	243	0.3349	22	13.31
k105_83635 flag=0 multi=3.7617 len=5691	25.2594	5691	0.0000	100.0000	5691	711	722	0.3168	26	7.00
k105_83645 flag=1 multi=3.0000 len=1807	7.9441	1807	0.0000	100.0000	1807	72	71	0.5651	8	3.28
k105_1525 flag=1 multi=2.0000 len=1539	10.0637	1539	0.0000	100.0000	1539	75	80	0.3361	10	3.45
k105_1528 flag=0 multi=4.9108 len=4005	28.4747	4005	0.0000	100.0000	4005	555	585	0.2903	26	9.59
k105_83655 flag=0 multi=4.0000 len=1640	19.0683	1640	0.0000	100.0000	1640	156	161	0.5902	19	5.31
k105_1532 flag=1 multi=1.9549 len=2145	9.8793	2145	0.0000	100.0000	2145	104	108	0.5048	10	2.82
k105_83658 flag=0 multi=6.1485 len=4037	25.8922	4037	0.0000	100.0000	4037	517	525	0.3235	26	6.39
k105_1537 flag=1 multi=3.0000 len=1558	10.8922	1558	0.0000	100.0000	1558	84	86	0.4365	10	4.93
k105_83659 flag=0 multi=5.9967 len=15379	22.0425	15379	0.0000	100.0000	15379	1673	1709	0.4222	21	8.18
k105_1551 flag=1 multi=4.0000 len=5978	17.3023	5978	0.0000	100.0000	5978	523	522	0.6235	18	5.73
k105_1578 flag=0 multi=6.5663 len=10861	33.6236	10861	0.0000	99.8343	10843	1805	1823	0.3089	34	9.66
k105_1600 flag=1 multi=2.0000 len=1544	19.5039	1544	0.0000	100.0000	1544	145	157	0.2736	18	6.40
k105_1610 flag=0 multi=4.9791 len=2015	26.8794	2015	0.0000	99.8511	2012	260	281	0.3519	26	12.90
k105_1614 flag=1 multi=8.0000 len=5949	34.1146	5949	0.0000	100.0000	5949	1000	1023	0.3405	33	10.95
k105_83670 flag=0 multi=9.9717 len=52015	24.9246	52015	0.0000	100.0000	52015	6477	6556	0.5616	24	7.91
k105_83687 flag=1 multi=3.0000 len=1528	9.9568	1528	0.0000	100.0000	1528	75	77	0.2746	10	4.39
k105_1636 flag=0 multi=4.9905 len=4297	94.4908	4297	0.0000	100.0000	4297	1865	2182	0.3473	89	44.73
k105_1638 flag=1 multi=2.8814 len=1909	9.8214	1909	0.0000	100.0000	1909	95	94	0.6073	10	3.89
k105_83717 flag=1 multi=3.0000 len=1935	16.9204	1935	0.0000	100.0000	1935	165	162	0.3198	14	8.72
k105_1653 flag=0 multi=5.2266 len=2753	29.5332	2753	0.0000	100.0000	2753	399	412	0.3104	30	9.06
k105_83718 flag=1 multi=2.9304 len=2029	9.8462	2029	0.0000	100.0000	2029	100	99	0.4122	10	3.04
k105_1662 flag=1 multi=2.0000 len=2924	16.0130	2924	0.0000	100.0000	2924	221	249	0.5212	14	8.40
k105_1673 flag=1 multi=2.9784 len=1957	33.8120	1957	0.0000	100.0000	1957	328	329	0.3347	36	10.39
k105_83747 flag=0 multi=5.6922 len=2652	17.2195	2652	0.0000	100.0000	2652	229	225	0.3756	18	5.23
k105_1700 flag=1 multi=5.0000 len=3672	13.2557	3672	0.0000	100.0000	3672	241	244	0.3549	14	4.18
k105_1701 flag=1 multi=2.4600 len=4372	24.7413	4372	0.0000	100.0000	4372	541	550	0.5185	25	6.20
k105_83797 flag=0 multi=3.9589 len=3198	26.6970	3198	0.0000	100.0000	3198	413	441	0.3682	20	18.40
k105_83800 flag=0 multi=10.4737 len=1815	37.4474	1815	0.0000	100.0000	1815	329	351	0.3463	37	9.03
k105_83804 flag=1 multi=3.0000 len=1915	14.2392	1915	0.0000	100.0000	1915	130	142	0.3480	12	6.84
k105_1722 flag=1 multi=2.5805 len=1862	22.2771	1862	0.0000	100.0000	1862	190	225	0.3055	21	9.40
k105_83810 flag=0 multi=3.0000 len=1797	27.0228	1797	0.0000	100.0000	1797	247	244	0.5316	27	5.66
k105_83827 flag=0 multi=3.9839 len=1971	74.5256	1971	0.0000	100.0000	1971	687	777	0.2949	61	44.04
k105_1751 flag=1 multi=2.0917 len=1621	7.7353	1621	0.0000	100.0000	1621	60	65	0.3208	8	2.62
k105_83843 flag=1 multi=3.0000 len=1765	15.0431	1765	0.0000	100.0000	1765	129	137	0.4822	11	9.35
k105_1772 flag=1 multi=4.1478 len=3609	32.8875	3609	0.0000	100.0000	3609	578	609	0.3393	31	11.32
k105_83872 flag=0 multi=2.9335 len=1639	27.8334	1639	0.0000	100.0000	1639	226	241	0.3069	16	25.84
k105_83876 flag=0 multi=7.0000 len=4196	26.1180	4196	0.0000	100.0000	4196	542	553	0.4676	26	6.96
k105_1795 flag=1 multi=5.3181 len=1809	22.4666	1809	0.0000	100.0000	1809	204	203	0.3975	23	7.24
k105_1803 flag=1 multi=1.9844 len=1516	94.0798	1516	0.0000	100.0000	1516	670	752	0.3355	96	30.96
k105_83906 flag=1 multi=3.0000 len=1867	10.8998	1867	0.0000	100.0000	1867	102	103	0.4349	11	3.44
k105_83910 flag=1 multi=4.5167 len=3455	30.9291	3455	0.0000	100.0000	3455	503	557	0.3709	25	20.35
k105_1828 flag=0 multi=3.9200 len=1530	36.5712	1530	0.0000	100.0000	1530	271	293	0.3152	36	8.13
k105_1839 flag=1 multi=5.0000 len=1926	14.9772	1926	0.0000	99.8962	1924	141	146	0.4716	15	5.01
k105_1845 flag=1 multi=3.0000 len=1503	10.7605	1503	0.0000	100.0000	1503	82	80	0.3580	10	4.07
k105_1847 flag=1 multi=3.0000 len=1671	10.0443	1671	0.0000	100.0000	1671	82	86	0.4563	10	2.94
k105_83952 flag=1 multi=2.9726 len=4119	10.4907	4119	0.0000	100.0000	4119	217	216	0.3768	10	3.26
k105_1877 flag=1 multi=2.0000 len=1757	40.4604	1757	0.0000	100.0000	1757	337	371	0.2830	33	28.13
k105_83957 flag=0 multi=3.9953 len=6451	14.5746	6451	0.0000	100.0000	6451	464	473	0.3992	14	4.69
k105_1878 flag=0 multi=4.9725 len=1557	12.0861	1557	0.0000	100.0000	1557	104	86	0.3426	11	6.77
k105_1879 flag=1 multi=4.0000 len=4783	12.1900	4783	0.0000	100.0000	4783	291	291	0.3752	12	4.21
k105_83966 flag=0 multi=9.9773 len=3807	71.8881	3807	0.0000	100.0000	3807	1267	1405	0.3500	68	28.11
k105_1885 flag=1 multi=4.9094 len=3285	23.9461	3285	0.0000	99.9087	3282	397	392	0.4502	24	6.55
k105_83976 flag=0 multi=2.8491 len=2080	29.2005	2080	0.0000	100.0000	2080	304	307	0.3349	30	6.59
k105_1889 flag=0 multi=8.7687 len=15763	30.0688	15763	0.0000	100.0000	15763	2282	2425	0.3508	26	17.24
k105_1895 flag=0 multi=5.8301 len=5437	29.3596	5437	0.0000	100.0000	5437	779	804	0.3317	29	7.17
k105_1899 flag=1 multi=3.0000 len=1502	9.7949	1502	0.0000	98.7350	1483	77	70	0.3288	9	4.79
k105_84022 flag=1 multi=4.4403 len=6658	14.3157	6658	0.0000	100.0000	6658	478	472	0.4502	14	5.68
k105_1910 flag=1 multi=2.9587 len=3353	23.8449	3353	0.0000	100.0000	3353	394	402	0.3551	23	7.69
k105_1917 flag=1 multi=2.5787 len=2467	12.2396	2467	0.0000	100.0000	2467	148	152	0.3893	12	3.92
k105_84044 flag=1 multi=2.9344 len=3215	24.9714	3215	0.0000	100.0000	3215	404	400	0.5240	26	7.26
k105_1923 flag=1 multi=2.9294 len=2711	12.4441	2711	0.0000	100.0000	2711	169	168	0.3531	12	4.27
k105_84069 flag=1 multi=2.3894 len=1692	10.1525	1692	0.0000	100.0000	1692	87	87	0.4377	10	2.55
k105_84072 flag=0 multi=9.2974 len=1786	42.7984	1786	0.0000	99.8320	1783	383	379	0.4632	45	12.57
k105_1941 flag=1 multi=6.6227 len=5779	28.4271	5779	0.0000	100.0000	5779	818	823	0.3828	28	6.77
k105_1943 flag=0 multi=7.7878 len=2546	31.1701	2546	0.0000	100.0000	2546	396	399	0.3079	31	6.87
k105_1945 flag=1 multi=2.8955 len=1655	11.9420	1655	0.0000	100.0000	1655	100	101	0.6620	11	4.34
k105_84102 flag=1 multi=4.4335 len=2158	12.8689	2158	0.0000	99.8610	2155	136	140	0.3444	14	4.57
k105_1966 flag=1 multi=2.8542 len=1532	6.1443	1532	0.0000	100.0000	1532	47	47	0.4719	6	2.59
k105_84108 flag=1 multi=3.0000 len=1662	8.9789	1662	0.0000	100.0000	1662	74	75	0.2978	9	3.89
k105_84110 flag=1 multi=3.0000 len=4837	15.1352	4837	0.0000	100.0000	4837	365	382	0.6492	15	5.14
k105_1981 flag=0 multi=9.6446 len=2142	72.4837	2142	0.0000	100.0000	2142	779	783	0.3079	73	9.69
k105_1988 flag=0 multi=18.1479 len=1836	77.2151	1836	0.0000	100.0000	1836	701	720	0.3233	78	16.36
k105_84140 flag=0 multi=5.4825 len=2250	38.2782	2250	0.0000	99.0667	2229	414	444	0.3252	39	15.89
k105_2003 flag=1 multi=2.9812 len=2658	24.4417	2658	0.0000	100.0000	2658	326	328	0.4482	24	5.54
k105_84148 flag=0 multi=7.9494 len=2872	35.9053	2872	0.0000	100.0000	2872	496	537	0.3474	31	19.99
k105_2004 flag=1 multi=3.0000 len=1782	7.8816	1782	0.0000	100.0000	1782	67	67	0.5592	8	3.39
k105_2013 flag=0 multi=3.0000 len=4003	14.3730	4003	0.0000	100.0000	4003	288	290	0.3744	15	4.41
k105_2014 flag=1 multi=2.9563 len=3036	11.9661	3036	0.0000	100.0000	3036	173	191	0.4854	11	5.43
k105_84165 flag=0 multi=9.9532 len=7406	48.5840	7406	0.0000	100.0000	7406	1784	1795	0.3332	48	10.07
k105_2021 flag=0 multi=23.5083 len=5116	101.0442	5116	0.0000	100.0000	5116	2567	2580	0.3125	102	16.26
k105_2033 flag=1 multi=3.9244 len=2208	64.0996	2208	0.0000	100.0000	2208	705	710	0.4948	52	52.94
k105_84203 flag=1 multi=4.0000 len=1546	17.6734	1546	0.0000	100.0000	1546	134	138	0.2692	18	5.19
k105_84206 flag=1 multi=3.9457 len=2425	19.9468	2425	0.0000	100.0000	2425	239	251	0.6179	20	6.64
k105_2043 flag=1 multi=3.0648 len=1648	46.2737	1648	0.0000	100.0000	1648	349	413	0.2933	40	23.59
k105_2052 flag=1 multi=3.0000 len=1744	7.5877	1744	0.0000	100.0000	1744	65	68	0.4059	7	3.06
k105_84218 flag=1 multi=2.9351 len=2570	13.0253	2570	0.0000	100.0000	2570	160	176	0.5586	13	5.54
k105_2061 flag=1 multi=3.9140 len=3105	19.1517	3105	0.0000	100.0000	3105	299	294	0.4227	19	4.54
k105_84229 flag=1 multi=4.0000 len=2639	18.8446	2639	0.0000	100.0000	2639	245	254	0.6294	19	4.02
k105_84236 flag=1 multi=3.0000 len=1538	6.3127	1538	0.0000	100.0000	1538	50	50	0.5300	6	1.64
k105_84240 flag=1 multi=1.8791 len=1536	7.5970	1536	0.0000	100.0000	1536	57	59	0.4040	8	2.47
k105_2078 flag=1 multi=3.0000 len=1874	30.7492	1874	0.0000	100.0000	1874	272	311	0.6007	30	9.36
k105_2090 flag=1 multi=1.9715 len=2002	23.6663	2002	0.0000	100.0000	2002	239	237	0.4823	25	5.95
k105_2092 flag=1 multi=3.0000 len=1975	14.4132	1975	0.0000	100.0000	1975	142	143	0.3640	15	4.50
k105_2099 flag=0 multi=5.7553 len=3570	27.1888	3570	0.0000	100.0000	3570	478	489	0.3197	28	6.55
k105_2100 flag=0 multi=4.9725 len=1560	23.9205	1560	0.0000	100.0000	1560	181	190	0.2961	23	7.34
k105_84297 flag=1 multi=3.0000 len=1918	9.3728	1918	0.0000	100.0000	1918	85	94	0.4640	9	2.98
k105_2110 flag=0 multi=9.1644 len=2289	97.1966	2289	0.0000	100.0000	2289	1105	1135	0.2870	95	15.06
k105_84312 flag=1 multi=4.0000 len=2262	10.7414	2262	0.0000	99.6021	2253	124	124	0.6298	12	4.24
k105_2128 flag=1 multi=2.0000 len=1547	11.0679	1547	0.0000	100.0000	1547	86	85	0.3247	11	3.72
k105_84316 flag=1 multi=1.9327 len=1724	10.1369	1724	0.0000	100.0000	1724	88	87	0.3927	10	3.14
k105_2129 flag=1 multi=2.0000 len=1586	26.0845	1586	0.0000	100.0000	1586	203	210	0.5130	26	10.01
k105_84317 flag=1 multi=3.0000 len=1774	6.7875	1774	0.0000	100.0000	1774	60	60	0.5421	7	2.89
k105_2134 flag=0 multi=6.3788 len=2935	35.8991	2935	0.0000	100.0000	2935	516	531	0.2934	37	8.28
k105_2138 flag=0 multi=5.9442 len=1503	40.0200	1503	0.0000	100.0000	1503	288	311	0.3427	45	17.65
k105_84336 flag=1 multi=3.0000 len=1998	9.4670	1998	0.0000	100.0000	1998	96	95	0.6090	8	5.13
k105_2140 flag=1 multi=3.8484 len=2202	19.3488	2202	0.0000	100.0000	2202	204	220	0.3758	19	8.69
k105_84356 flag=1 multi=3.0000 len=1523	8.8923	1523	0.0000	100.0000	1523	69	70	0.6533	9	3.01
k105_2153 flag=1 multi=3.0000 len=1676	8.1563	1676	0.0000	100.0000	1676	68	68	0.4095	8	3.18
k105_84358 flag=0 multi=6.4957 len=2425	41.9159	2425	0.0000	100.0000	2425	497	516	0.3404	47	15.69
k105_84376 flag=1 multi=1.9118 len=2056	22.9397	2056	0.0000	100.0000	2056	239	235	0.5056	23	6.34
k105_84380 flag=1 multi=2.8253 len=1834	8.1559	1834	0.0000	100.0000	1834	75	75	0.3560	8	3.11
k105_2174 flag=1 multi=3.9291 len=2558	13.8401	2558	0.0000	100.0000	2558	178	174	0.3748	13	5.06
k105_2177 flag=0 multi=1.9763 len=2892	22.0702	2892	0.0000	100.0000	2892	319	322	0.4969	22	6.44
k105_84391 flag=0 multi=2.6841 len=1906	17.8033	1906	0.0000	98.6359	1880	169	177	0.6646	17	5.99
k105_84403 flag=1 multi=1.9807 len=3260	9.9678	3260	0.0000	100.0000	3260	164	163	0.5227	9	3.65
k105_84421 flag=1 multi=3.0000 len=1549	10.8296	1549	0.0000	100.0000	1549	84	85	0.5143	10	3.92
k105_2201 flag=1 multi=3.0000 len=6894	10.6055	6894	0.0000	100.0000	6894	365	365	0.4259	10	3.78
k105_84424 flag=1 multi=3.2848 len=1829	7.8453	1829	0.0000	100.0000	1829	72	73	0.5685	8	3.58
k105_2206 flag=0 multi=6.9150 len=5894	37.8113	5894	0.0000	100.0000	5894	1082	1133	0.3146	36	11.63
k105_84440 flag=1 multi=2.9503 len=3929	10.2471	3929	0.0000	100.0000	3929	202	202	0.6174	10	3.13
k105_2209 flag=1 multi=4.8792 len=3649	26.4124	3649	0.0000	100.0000	3649	481	482	0.3009	26	6.50
k105_84457 flag=1 multi=1.8806 len=1923	8.3063	1923	0.0000	100.0000	1923	80	79	0.4960	8	3.10
k105_2225 flag=0 multi=5.9758 len=4240	37.2981	4240	0.0000	100.0000	4240	770	802	0.3081	37	8.92
k105_84460 flag=0 multi=7.9901 len=9313	38.4143	9313	0.0000	100.0000	9313	1764	1788	0.3074	38	9.12
k105_2233 flag=1 multi=5.0000 len=4559	18.2577	4559	0.0000	100.0000	4559	412	420	0.3447	18	4.74
k105_84466 flag=1 multi=4.0000 len=7816	17.3259	7816	0.0000	100.0000	7816	669	700	0.6445	18	5.50
k105_2236 flag=1 multi=4.9645 len=9581	20.8179	9581	0.0000	99.4364	9527	962	1017	0.3270	16	18.23
k105_2247 flag=0 multi=5.3974 len=2458	37.4943	2458	0.0000	100.0000	2458	457	466	0.2919	36	8.30
k105_84508 flag=1 multi=4.0000 len=1593	9.5235	1593	0.0000	99.3723	1583	74	79	0.5505	9	3.01
k105_2261 flag=0 multi=2.7745 len=1737	19.1134	1737	0.0000	100.0000	1737	174	161	0.4329	16	10.53
k105_84514 flag=1 multi=3.0000 len=1562	12.8617	1562	0.0000	100.0000	1562	100	100	0.3171	13	4.46
k105_84515 flag=1 multi=2.8545 len=1617	12.5220	1617	0.0000	100.0000	1617	102	106	0.6470	13	2.74
k105_2265 flag=1 multi=3.0000 len=1538	8.6001	1538	0.0000	100.0000	1538	66	67	0.4157	8	3.34
k105_2271 flag=1 multi=2.0000 len=1723	9.1486	1723	0.0000	100.0000	1723	76	84	0.6211	8	4.09
k105_2278 flag=1 multi=3.0000 len=2407	8.7192	2407	0.0000	99.9169	2405	102	108	0.5310	9	3.20
k105_84540 flag=1 multi=2.0000 len=2175	15.8915	2175	0.0000	100.0000	2175	168	180	0.5572	15	5.78
k105_2282 flag=1 multi=1.9225 len=1653	13.8276	1653	0.0000	100.0000	1653	109	123	0.5769	14	3.24
k105_2299 flag=1 multi=3.0000 len=1690	14.9828	1690	0.0000	100.0000	1690	125	131	0.5879	15	4.48
k105_2300 flag=1 multi=2.8085 len=1525	20.8938	1525	0.0000	99.0820	1511	156	162	0.4573	22	8.68
k105_84562 flag=0 multi=4.9508 len=2953	24.0599	2953	0.0000	99.1534	2928	342	364	0.3483	22	12.05
k105_2303 flag=1 multi=2.0000 len=2007	7.9417	2007	0.0000	100.0000	2007	86	79	0.6930	7	3.54
k105_2312 flag=1 multi=3.9542 len=2792	24.0849	2792	0.0000	100.0000	2792	325	326	0.3498	20	12.69
k105_84580 flag=1 multi=1.9417 len=1597	8.1127	1597	0.0000	100.0000	1597	65	67	0.5812	8	2.82
k105_84613 flag=1 multi=3.0000 len=1550	7.2832	1550	0.0000	100.0000	1550	56	57	0.5530	7	2.57
k105_2349 flag=1 multi=4.3666 len=2563	24.5458	2563	0.0000	100.0000	2563	310	319	0.4546	25	7.79
k105_2369 flag=1 multi=18.4628 len=8081	78.0354	8081	0.0000	100.0000	8081	3144	3126	0.3166	78	17.81
k105_2372 flag=1 multi=3.9605 len=2687	27.7112	2687	0.0000	100.0000	2687	372	371	0.4552	27	6.26
k105_84682 flag=1 multi=3.0000 len=7095	14.9336	7095	0.0000	100.0000	7095	522	551	0.6316	15	4.69
k105_2381 flag=1 multi=5.0000 len=6058	20.5614	6058	0.0000	100.0000	6058	596	634	0.3727	19	8.19
k105_2398 flag=1 multi=2.8841 len=3935	23.9939	3935	0.0000	100.0000	3935	475	472	0.5017	24	5.65
k105_84725 flag=1 multi=1.9479 len=1699	10.7092	1699	0.0000	100.0000	1699	91	92	0.3770	11	3.24
k105_84752 flag=1 multi=4.9289 len=2187	17.4508	2187	0.0000	99.7257	2181	191	189	0.4298	19	6.56
k105_2435 flag=1 multi=3.0000 len=1605	12.2966	1605	0.0000	100.0000	1605	103	96	0.3997	12	3.68
k105_84756 flag=0 multi=9.0000 len=2060	31.5437	2060	0.0000	100.0000	2060	322	326	0.4575	33	7.37
k105_2438 flag=1 multi=3.0000 len=1927	10.3249	1927	0.0000	100.0000	1927	99	102	0.4207	10	3.44
k105_2441 flag=1 multi=3.0000 len=2498	15.5789	2498	0.0000	100.0000	2498	199	197	0.6318	15	5.29
k105_84772 flag=1 multi=2.7885 len=2791	14.0276	2791	0.0000	100.0000	2791	196	196	0.4539	14	3.96
k105_2478 flag=0 multi=1.9359 len=2024	22.8039	2024	0.0000	100.0000	2024	233	233	0.4818	23	4.56
k105_2482 flag=0 multi=7.1673 len=4642	44.3165	4642	0.0000	100.0000	4642	1016	1035	0.2708	42	16.13
k105_84819 flag=1 multi=2.0000 len=1586	13.6028	1586	0.0000	100.0000	1586	109	106	0.3249	13	5.61
k105_2490 flag=1 multi=2.8554 len=1599	11.8562	1599	0.0000	98.7492	1579	93	96	0.4035	11	5.89
k105_2495 flag=1 multi=1.9501 len=2170	6.8300	2170	0.0000	100.0000	2170	74	75	0.5674	6	3.40
k105_2503 flag=0 multi=10.9761 len=4296	28.9483	4296	0.0000	100.0000	4296	615	623	0.3553	28	8.76
k105_2520 flag=0 multi=6.6631 len=1874	62.6371	1874	0.0000	100.0000	1874	576	600	0.3307	64	19.73
k105_84870 flag=0 multi=10.9512 len=5755	42.1157	5755	0.0000	100.0000	5755	1176	1231	0.3825	35	22.27
k105_2526 flag=1 multi=3.7607 len=2600	19.4865	2600	0.0000	100.0000	2600	250	255	0.3531	18	9.04
k105_84885 flag=1 multi=3.9569 len=5049	18.9016	5049	0.0000	100.0000	5049	475	487	0.6202	19	7.33
k105_2551 flag=0 multi=8.2226 len=2230	53.5780	2230	0.0000	100.0000	2230	593	612	0.3622	54	10.41
k105_84907 flag=1 multi=3.0000 len=1649	7.5949	1649	0.0000	100.0000	1649	63	65	0.5263	7	2.29
k105_2563 flag=1 multi=4.0000 len=2076	9.9461	2076	0.0000	100.0000	2076	106	103	0.5919	10	3.79
k105_84918 flag=1 multi=4.8688 len=3123	50.2395	3123	0.0000	100.0000	3123	698	864	0.3130	38	39.66
k105_2570 flag=1 multi=1.9860 len=1673	10.7525	1673	0.0000	100.0000	1673	88	94	0.5535	10	4.67
k105_84920 flag=0 multi=2.9163 len=1968	18.0757	1968	0.0000	100.0000	1968	173	182	0.3451	17	7.87
