#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_1273 flag=1 multi=6.0000 len=2041	18.6144	2041	0.0000	100.0000	2041	189	191	0.4639	18	5.94
k105_87870 flag=0 multi=5.1160 len=18565	20.2807	18565	0.0000	100.0000	18565	1932	1948	0.6987	19	7.30
k105_87871 flag=1 multi=2.9094 len=1849	32.3494	1849	0.0000	100.0000	1849	298	299	0.4544	32	12.09
k105_1284 flag=1 multi=3.2859 len=2452	29.8157	2452	0.0000	100.0000	2452	358	371	0.3264	28	14.58
k105_1293 flag=0 multi=6.9671 len=2837	40.0183	2837	0.0000	100.0000	2837	559	561	0.3221	31	27.17
k105_1301 flag=0 multi=3.6184 len=1900	38.3442	1900	0.0000	100.0000	1900	368	362	0.4091	39	8.83
k105_1304 flag=1 multi=4.0000 len=2048	40.2222	2048	0.0000	100.0000	2048	378	444	0.3465	30	24.72
k105_1307 flag=1 multi=5.0000 len=3198	14.3840	3198	0.0000	100.0000	3198	229	230	0.4386	15	4.50
k105_1309 flag=0 multi=2.9904 len=1979	45.8737	1979	0.0000	100.0000	1979	425	466	0.3296	13	74.94
k105_1319 flag=0 multi=4.0000 len=2697	27.1216	2697	0.0000	100.0000	2697	366	365	0.3156	27	4.86
k105_87873 flag=1 multi=7.9904 len=41127	28.2246	41127	0.0000	100.0000	41127	5915	5977	0.6862	28	7.55
k105_87876 flag=1 multi=2.6050 len=2966	16.6052	2966	0.0000	100.0000	2966	245	249	0.5261	15	8.37
k105_1342 flag=1 multi=3.9658 len=1861	25.9076	1861	0.0000	100.0000	1861	245	236	0.3459	26	6.28
k105_87884 flag=1 multi=3.0000 len=1866	14.4009	1866	0.0000	100.0000	1866	134	139	0.7129	13	4.78
k105_1351 flag=1 multi=36.2421 len=2480	301.4399	2480	0.0000	100.0000	2480	3800	3642	0.3538	99	319.12
k105_1352 flag=1 multi=2.8854 len=1501	19.5010	1501	0.0000	100.0000	1501	150	148	0.4301	13	14.45
k105_87892 flag=0 multi=14.1271 len=4000	75.7170	4000	0.0000	100.0000	4000	1512	1533	0.6212	78	20.82
k105_1363 flag=0 multi=4.0814 len=2095	111.8401	2095	0.0000	100.0000	2095	1222	1100	0.3366	87	73.18
k105_1372 flag=0 multi=7.9679 len=2284	41.0162	2284	0.0000	100.0000	2284	467	479	0.5745	34	16.61
k105_1388 flag=1 multi=6.0000 len=7661	17.8404	7661	0.0000	100.0000	7661	677	692	0.5032	18	5.03
k105_87911 flag=1 multi=6.0000 len=16617	21.8286	16617	0.0000	100.0000	16617	1859	1861	0.6817	22	5.85
k105_87916 flag=1 multi=3.0000 len=2025	12.3077	2025	0.0000	100.0000	2025	122	127	0.4272	13	3.31
k105_1399 flag=0 multi=9.9929 len=4203	37.0162	4203	0.0000	100.0000	4203	770	793	0.4842	36	16.57
k105_87917 flag=1 multi=4.0000 len=5318	12.4370	5318	0.0000	100.0000	5318	333	330	0.4952	12	4.16
k105_1411 flag=1 multi=2.9276 len=2562	22.0363	2562	0.0000	100.0000	2562	285	287	0.5239	21	8.16
k105_87923 flag=1 multi=5.0000 len=2944	15.2334	2944	0.0000	100.0000	2944	227	227	0.6910	15	4.74
k105_1413 flag=1 multi=5.0000 len=3285	21.7044	3285	0.0000	100.0000	3285	361	359	0.5616	23	9.59
k105_87925 flag=1 multi=4.9352 len=3501	41.0577	3501	0.0000	100.0000	3501	719	719	0.4610	41	8.33
k105_1418 flag=0 multi=9.5128 len=2334	34.5600	2334	0.0000	100.0000	2334	414	415	0.6305	35	7.68
k105_87933 flag=1 multi=9.0000 len=3296	25.8808	3296	0.0000	100.0000	3296	423	420	0.5361	18	15.87
k105_87937 flag=0 multi=10.3709 len=5699	48.7635	5699	0.0000	100.0000	5699	1385	1383	0.4166	49	10.58
k105_1434 flag=0 multi=16.4991 len=2277	277.9930	2277	0.0000	100.0000	2277	3198	3112	0.3431	324	152.35
k105_1436 flag=0 multi=6.8064 len=1975	47.7615	1975	0.0000	100.0000	1975	465	483	0.2792	46	15.00
k105_87944 flag=0 multi=4.9735 len=2970	25.4495	2970	0.0000	99.9663	2969	377	380	0.4261	24	10.66
k105_87947 flag=0 multi=5.9886 len=4507	35.4810	4507	0.0000	100.0000	4507	797	796	0.4439	35	9.28
k105_1463 flag=1 multi=3.1437 len=1712	32.5088	1712	0.0000	100.0000	1712	274	282	0.3785	33	7.23
k105_87973 flag=1 multi=3.0000 len=1500	29.9240	1500	0.0000	100.0000	1500	221	229	0.3462	29	13.13
k105_1474 flag=0 multi=48.3571 len=7240	216.5286	7240	0.0000	100.0000	7240	7743	7829	0.3566	216	102.61
k105_1476 flag=0 multi=19.3943 len=4556	113.7421	4556	0.0000	100.0000	4556	2610	2549	0.3667	61	124.86
k105_1483 flag=1 multi=2.0000 len=1690	12.7189	1690	0.0000	100.0000	1690	107	108	0.2740	12	4.70
k105_87988 flag=0 multi=12.0000 len=11269	40.1256	11269	0.0000	100.0000	11269	2222	2220	0.4094	40	7.54
k105_1484 flag=0 multi=7.4796 len=5632	35.7521	5632	0.0000	100.0000	5632	1012	1014	0.6085	36	10.10
k105_87991 flag=0 multi=11.8026 len=11967	39.7266	11967	0.0000	100.0000	11967	2371	2374	0.4306	40	7.48
k105_1489 flag=0 multi=6.6039 len=12123	20.5717	12123	0.0000	100.0000	12123	1242	1246	0.5016	20	5.53
k105_1491 flag=0 multi=4.9499 len=1701	141.3657	1701	0.0000	100.0000	1701	461	425	0.2837	118	78.18
k105_88020 flag=0 multi=12.0000 len=3528	43.5822	3528	0.0000	100.0000	3528	793	782	0.5995	44	9.63
k105_1501 flag=0 multi=15.9854 len=10353	47.5164	10353	0.0000	100.0000	10353	2464	2456	0.5063	48	10.70
k105_88034 flag=1 multi=3.8809 len=3329	34.9099	3329	0.0000	100.0000	3329	578	587	0.4853	34	7.96
k105_1512 flag=1 multi=2.0000 len=1504	28.5924	1504	0.0000	100.0000	1504	218	217	0.5494	27	9.92
k105_1520 flag=0 multi=31.3917 len=2344	167.3157	2344	0.0000	100.0000	2344	2005	1897	0.3450	183	79.94
k105_1525 flag=0 multi=46.2268 len=1635	676.6239	1635	0.0000	100.0000	1635	5460	5550	0.3593	736	169.44
k105_1528 flag=0 multi=86.2166 len=4047	455.3096	4047	0.0000	100.0000	4047	9134	9182	0.3340	438	131.77
k105_1539 flag=1 multi=2.2889 len=1628	32.0749	1628	0.0000	100.0000	1628	266	256	0.4987	32	12.65
k105_1567 flag=1 multi=4.0000 len=3126	13.7972	3126	0.0000	100.0000	3126	217	218	0.5822	14	4.33
k105_1580 flag=0 multi=12.0000 len=2206	37.6364	2206	0.0000	100.0000	2206	412	420	0.3869	38	6.71
k105_88048 flag=0 multi=16.0000 len=45212	45.5662	45212	0.0000	100.0000	45212	10219	10250	0.3691	45	8.83
k105_88051 flag=0 multi=12.2272 len=1791	50.8174	1791	0.0000	100.0000	1791	465	463	0.4421	51	11.07
k105_1592 flag=1 multi=3.7874 len=3176	37.3904	3176	0.0000	100.0000	3176	595	598	0.4733	35	9.35
k105_88057 flag=1 multi=6.0000 len=1661	26.7249	1661	0.0000	100.0000	1661	221	224	0.6435	29	9.22
k105_1596 flag=0 multi=2.0000 len=2408	35.0461	2408	0.0000	100.0000	2408	429	427	0.5167	36	7.59
k105_1612 flag=1 multi=5.0000 len=6236	15.0053	6236	0.0000	100.0000	6236	469	468	0.4441	14	4.66
k105_88080 flag=1 multi=3.0000 len=2201	14.7406	2201	0.0000	100.0000	2201	161	161	0.3031	15	5.63
k105_1613 flag=0 multi=7.9639 len=2046	29.6241	2046	0.0000	100.0000	2046	306	300	0.5709	31	9.06
k105_88086 flag=1 multi=3.0000 len=1609	29.3785	1609	0.0000	100.0000	1609	244	234	0.4222	30	9.91
k105_1621 flag=0 multi=8.2601 len=2043	84.8360	2043	0.0000	100.0000	2043	861	864	0.3417	88	26.71
k105_88094 flag=1 multi=3.0000 len=1561	22.7809	1561	0.0000	100.0000	1561	180	176	0.3893	23	7.34
k105_1627 flag=0 multi=10.6022 len=4125	49.7210	4125	0.0000	100.0000	4125	1024	1025	0.4343	50	9.87
k105_1640 flag=1 multi=5.0000 len=2160	16.3699	2160	0.0000	100.0000	2160	175	178	0.3330	15	5.06
k105_88115 flag=0 multi=12.4349 len=1940	78.2191	1940	0.0000	100.0000	1940	749	771	0.3407	81	18.53
k105_88123 flag=0 multi=8.9786 len=3845	32.2588	3845	0.0000	100.0000	3845	627	622	0.6026	32	7.94
k105_1657 flag=0 multi=6.3716 len=1725	58.2365	1725	0.0000	100.0000	1725	502	510	0.4002	58	9.35
k105_88125 flag=1 multi=3.0000 len=2601	15.0942	2601	0.0000	100.0000	2601	191	207	0.7247	14	6.15
k105_1670 flag=1 multi=2.9434 len=2826	33.5633	2826	0.0000	100.0000	2826	454	504	0.6152	32	9.38
k105_1677 flag=1 multi=4.0000 len=5160	16.9552	5160	0.0000	100.0000	5160	432	438	0.4332	17	5.14
k105_1683 flag=0 multi=4.8905 len=3064	54.5960	3064	0.0000	100.0000	3064	848	814	0.3400	44	34.29
k105_88167 flag=0 multi=19.8433 len=2288	72.5927	2288	0.0000	100.0000	2288	836	815	0.3443	71	33.84
k105_1697 flag=1 multi=3.7913 len=2520	28.6663	2520	0.0000	100.0000	2520	359	368	0.6047	30	9.55
k105_88183 flag=0 multi=10.2836 len=2041	42.2058	2041	0.0000	100.0000	2041	426	421	0.4738	43	11.00
k105_1703 flag=0 multi=3.0000 len=2235	12.9629	2235	0.0000	100.0000	2235	144	150	0.4306	13	4.11
k105_88187 flag=1 multi=2.9173 len=1798	12.4983	1798	0.0000	100.0000	1798	109	119	0.5491	11	6.58
k105_88199 flag=1 multi=2.8900 len=1632	34.6207	1632	0.0000	100.0000	1632	279	285	0.3495	35	9.77
k105_1716 flag=0 multi=81.1464 len=7316	345.6931	7316	0.0000	100.0000	7316	12562	12570	0.3512	369	112.08
k105_88202 flag=1 multi=3.3239 len=2609	35.4964	2609	0.0000	100.0000	2609	463	470	0.5114	35	7.66
k105_1720 flag=1 multi=2.3738 len=1531	56.9236	1531	0.0000	100.0000	1531	456	409	0.3462	26	59.53
k105_88214 flag=0 multi=69.1713 len=4717	276.8399	4717	0.0000	100.0000	4717	6550	6481	0.3741	254	88.40
k105_88216 flag=0 multi=6.3918 len=2111	83.7793	2111	0.0000	100.0000	2111	894	912	0.6473	85	13.15
k105_88218 flag=1 multi=2.0000 len=1770	12.0508	1770	0.0000	100.0000	1770	107	106	0.4977	12	3.96
k105_1728 flag=0 multi=5.8204 len=15744	34.6289	15744	0.0000	100.0000	15744	2710	2735	0.4746	34	8.40
k105_88230 flag=1 multi=3.1645 len=1746	12.4038	1746	0.0000	100.0000	1746	107	108	0.3650	12	5.59
k105_1732 flag=1 multi=2.8674 len=1628	15.2205	1628	0.0000	100.0000	1628	124	124	0.4021	15	5.43
k105_88243 flag=0 multi=8.0000 len=4876	34.6799	4876	0.0000	100.0000	4876	851	863	0.6309	35	7.03
k105_1751 flag=1 multi=5.0000 len=1978	32.8220	1978	0.0000	100.0000	1978	320	331	0.5060	34	9.70
k105_88254 flag=0 multi=4.2091 len=2305	155.7037	2305	0.0000	100.0000	2305	1791	1780	0.3346	153	96.95
k105_88266 flag=0 multi=8.8335 len=2603	48.5939	2603	0.0000	100.0000	2603	615	644	0.4071	49	14.43
k105_1756 flag=0 multi=5.9875 len=10538	25.7750	10538	0.0000	100.0000	10538	1316	1365	0.6239	25	7.82
k105_1758 flag=0 multi=8.3959 len=1863	88.8041	1863	0.0000	100.0000	1863	831	841	0.4584	89	11.25
k105_88272 flag=1 multi=3.0000 len=1822	9.3573	1822	0.0000	100.0000	1822	85	85	0.6128	10	3.35
k105_88277 flag=0 multi=6.3871 len=1867	328.9191	1867	0.0000	100.0000	1867	3107	2995	0.3581	377	165.57
k105_1759 flag=1 multi=5.0000 len=8539	15.4346	8539	0.0000	100.0000	8539	658	656	0.4501	15	5.13
k105_1761 flag=0 multi=5.9794 len=2536	30.6427	2536	0.0000	100.0000	2536	391	393	0.5988	32	8.61
k105_1766 flag=1 multi=3.4311 len=2536	29.1605	2536	0.0000	100.0000	2536	373	364	0.3384	30	6.25
k105_88296 flag=1 multi=2.8995 len=3390	22.1112	3390	0.0000	100.0000	3390	372	391	0.6361	21	7.58
k105_88299 flag=0 multi=51.4549 len=1833	176.5074	1833	0.0000	100.0000	1833	1606	1638	0.4358	204	81.07
k105_1769 flag=1 multi=4.0000 len=3805	22.2418	3805	0.0000	100.0000	3805	416	424	0.3002	23	6.96
k105_88312 flag=1 multi=2.0000 len=2703	25.0359	2703	0.0000	100.0000	2703	334	346	0.5894	25	10.43
k105_1771 flag=1 multi=3.9739 len=8375	12.5925	8375	0.0000	100.0000	8375	527	526	0.4798	12	4.57
k105_88313 flag=0 multi=13.7937 len=2572	98.5910	2572	0.0000	100.0000	2572	1259	1266	0.3550	96	24.50
k105_88322 flag=0 multi=6.7497 len=6129	33.3128	6129	0.0000	100.0000	6129	905	914	0.3736	34	7.82
k105_1788 flag=0 multi=5.0000 len=9627	28.7805	9627	0.0000	100.0000	9627	1368	1394	0.3602	29	6.88
k105_1789 flag=1 multi=4.0000 len=2501	11.4346	2501	0.0000	100.0000	2501	143	145	0.4633	11	3.16
k105_1790 flag=0 multi=8.3138 len=1603	96.9195	1603	0.0000	100.0000	1603	779	776	0.3191	100	16.38
k105_88339 flag=0 multi=4.9062 len=3859	31.7323	3859	0.0000	100.0000	3859	614	617	0.4918	32	7.12
k105_88340 flag=0 multi=3.9506 len=1825	35.4625	1825	0.0000	100.0000	1825	324	333	0.5506	34	13.77
k105_1794 flag=0 multi=14.7959 len=4221	68.0867	4221	0.0000	100.0000	4221	1412	1426	0.3160	66	16.39
k105_88348 flag=0 multi=8.9747 len=3981	36.6403	3981	0.0000	100.0000	3981	726	727	0.3807	37	8.60
k105_1814 flag=1 multi=2.9077 len=1535	11.3336	1535	0.0000	100.0000	1535	88	88	0.4928	11	4.55
k105_1822 flag=1 multi=3.3090 len=2325	36.6477	2325	0.0000	100.0000	2325	412	439	0.3406	40	12.99
k105_88369 flag=0 multi=8.9010 len=2367	36.9016	2367	0.0000	100.0000	2367	429	432	0.4277	36	7.60
k105_88375 flag=1 multi=3.0000 len=2992	15.7610	2992	0.0000	100.0000	2992	233	238	0.5188	14	7.31
k105_88383 flag=0 multi=5.9733 len=5717	38.4646	5717	0.0000	100.0000	5717	1101	1098	0.4867	39	8.69
k105_88390 flag=0 multi=9.0000 len=1820	31.8648	1820	0.0000	99.8352	1817	294	285	0.3925	34	9.07
k105_1853 flag=1 multi=7.0000 len=16582	31.9226	16582	0.0000	100.0000	16582	2650	2722	0.6372	32	8.99
k105_88420 flag=0 multi=4.9047 len=2708	30.2035	2708	0.0000	100.0000	2708	407	408	0.3676	31	10.12
k105_1854 flag=0 multi=31.9901 len=2221	201.9361	2221	0.0000	100.0000	2221	2251	2247	0.3476	196	33.11
k105_88422 flag=1 multi=3.0000 len=1554	11.2928	1554	0.0000	100.0000	1554	87	90	0.6448	11	3.79
k105_1865 flag=1 multi=3.0000 len=1974	10.3080	1974	0.0000	100.0000	1974	100	103	0.4097	11	4.05
k105_88425 flag=1 multi=5.0000 len=7223	15.8177	7223	0.0000	100.0000	7223	570	569	0.4861	16	4.92
k105_88437 flag=0 multi=7.9906 len=7524	32.7854	7524	0.0000	100.0000	7524	1247	1248	0.6203	32	8.91
k105_88449 flag=1 multi=3.9221 len=1839	46.3214	1839	0.0000	100.0000	1839	403	449	0.3335	39	27.29
k105_1911 flag=0 multi=4.9714 len=1506	22.4309	1506	0.0000	99.6680	1501	170	171	0.5380	23	6.30
k105_1913 flag=1 multi=4.0000 len=1553	11.7527	1553	0.0000	100.0000	1553	92	91	0.4951	12	2.99
k105_88454 flag=0 multi=8.0000 len=3395	31.1134	3395	0.0000	100.0000	3395	534	530	0.6355	32	7.61
k105_1927 flag=1 multi=3.0000 len=2250	8.7676	2250	0.0000	100.0000	2250	100	100	0.6320	8	3.14
k105_1929 flag=1 multi=3.0000 len=1558	9.2022	1558	0.0000	100.0000	1558	72	71	0.4039	9	3.78
k105_88476 flag=0 multi=5.9920 len=6348	17.0673	6348	0.0000	100.0000	6348	540	543	0.4883	17	4.74
k105_1941 flag=0 multi=11.8766 len=1879	86.1272	1879	0.0000	100.0000	1879	820	794	0.3625	84	31.50
k105_88480 flag=1 multi=6.0000 len=6462	25.1366	6462	0.0000	100.0000	6462	810	814	0.5567	25	7.05
k105_88483 flag=1 multi=3.0000 len=2446	21.7445	2446	0.0000	100.0000	2446	262	273	0.6229	21	6.69
k105_1949 flag=0 multi=20.3626 len=8276	84.9489	8276	0.0000	100.0000	8276	3540	3565	0.6349	86	12.10
k105_88493 flag=0 multi=3.2055 len=1750	17.0754	1750	0.0000	100.0000	1750	140	165	0.6444	16	5.67
k105_88502 flag=1 multi=4.0000 len=1876	29.9115	1876	0.0000	100.0000	1876	278	282	0.3296	29	11.12
k105_1959 flag=0 multi=8.0000 len=4961	33.8605	4961	0.0000	99.9597	4959	826	846	0.3600	35	8.87
k105_88512 flag=0 multi=50.2925 len=1869	263.4724	1869	0.0000	100.0000	1869	2448	2446	0.3442	269	66.65
k105_1967 flag=0 multi=49.0268 len=4327	287.9230	4327	0.0000	100.0000	4327	6267	6191	0.3494	241	157.84
k105_1969 flag=0 multi=3.9847 len=2061	34.8253	2061	0.0000	100.0000	2061	346	357	0.3776	26	30.05
k105_1976 flag=1 multi=9.8592 len=1916	75.3194	1916	0.0000	100.0000	1916	716	717	0.3158	84	28.64
k105_1977 flag=1 multi=2.8953 len=2532	10.6224	2532	0.0000	100.0000	2532	136	134	0.5774	11	3.44
k105_88514 flag=0 multi=8.8698 len=14018	28.9011	14018	0.0000	100.0000	14018	2048	2028	0.5718	29	6.61
k105_88516 flag=0 multi=4.0000 len=2022	52.2888	2022	0.0000	100.0000	2022	535	515	0.3297	48	34.04
k105_1992 flag=0 multi=12.6366 len=1514	49.2893	1514	0.0000	100.0000	1514	372	378	0.4415	50	12.37
k105_88533 flag=0 multi=77.2519 len=8557	294.3897	8557	0.0000	100.0000	8557	12601	12516	0.3475	268	131.95
k105_88535 flag=0 multi=6.9635 len=1747	35.9239	1747	0.0000	100.0000	1747	314	315	0.3845	37	8.94
k105_1996 flag=0 multi=11.6174 len=15562	39.8060	15562	0.0000	100.0000	15562	3072	3110	0.4475	39	8.20
k105_2003 flag=1 multi=3.0000 len=1620	23.6247	1620	0.0000	100.0000	1620	186	195	0.3080	24	7.09
k105_88560 flag=0 multi=9.5834 len=2186	40.9145	2186	0.0000	100.0000	2186	441	446	0.4728	32	20.18
k105_2015 flag=0 multi=15.7499 len=2072	87.9503	2072	0.0000	100.0000	2072	899	920	0.3396	73	41.50
k105_88564 flag=0 multi=10.4093 len=8667	41.4988	8667	0.0000	100.0000	8667	1782	1803	0.4359	41	8.82
k105_2027 flag=0 multi=55.8474 len=5379	367.9833	5379	0.0000	100.0000	5379	9814	9882	0.3426	302	172.69
k105_88591 flag=0 multi=7.4921 len=1625	60.6142	1625	0.0000	100.0000	1625	500	492	0.3322	64	32.99
k105_2040 flag=0 multi=3.2807 len=3974	26.3030	3974	0.0000	100.0000	3974	523	541	0.5733	14	27.82
k105_88592 flag=1 multi=43.4867 len=1576	441.1624	1576	0.0000	100.0000	1576	3437	3577	0.3830	344	192.85
k105_88594 flag=1 multi=3.0000 len=1641	22.8982	1641	0.0000	100.0000	1641	171	202	0.3088	21	11.62
k105_88596 flag=1 multi=5.0000 len=3381	48.8030	3381	0.0000	100.0000	3381	826	819	0.3554	39	32.09
k105_88598 flag=1 multi=6.0000 len=4117	16.3590	4117	0.0000	100.0000	4117	335	337	0.4836	16	4.35
k105_88602 flag=0 multi=50.8740 len=1550	251.2335	1550	0.0000	100.0000	1550	2041	1898	0.3457	247	53.82
k105_88609 flag=1 multi=4.0000 len=2891	22.7164	2891	0.0000	100.0000	2891	328	335	0.5701	23	6.70
k105_88615 flag=0 multi=46.8043 len=3166	266.8594	3166	0.0000	100.0000	3166	4137	4252	0.3577	261	76.74
k105_2062 flag=0 multi=8.6585 len=17389	39.7052	17389	0.0000	100.0000	17389	3443	3466	0.5367	37	14.54
k105_88621 flag=1 multi=2.5359 len=1872	8.5673	1872	0.0000	100.0000	1872	81	81	0.5487	9	2.74
k105_88625 flag=1 multi=7.2724 len=2902	46.4910	2902	0.0000	100.0000	2902	625	634	0.4809	47	16.46
k105_88631 flag=0 multi=11.9454 len=2119	52.3563	2119	0.0000	100.0000	2119	554	563	0.3907	52	12.00
k105_88644 flag=0 multi=9.9426 len=1673	38.6013	1673	0.0000	100.0000	1673	324	321	0.3697	38	7.68
k105_88647 flag=0 multi=3.7928 len=1712	31.2401	1712	0.0000	100.0000	1712	267	270	0.4329	31	7.20
k105_88650 flag=0 multi=5.7259 len=2801	113.9507	2801	0.0000	100.0000	2801	1586	1590	0.3343	121	31.20
k105_2113 flag=0 multi=4.8343 len=3594	24.2443	3594	0.0000	100.0000	3594	423	449	0.3427	21	10.57
k105_2114 flag=1 multi=1.9318 len=1660	11.2265	1660	0.0000	100.0000	1660	92	95	0.4236	11	3.18
k105_88655 flag=1 multi=2.9218 len=1665	44.8204	1665	0.0000	99.8198	1662	349	395	0.2696	39	24.49
k105_88656 flag=0 multi=1.9121 len=2825	29.3908	2825	0.0000	100.0000	2825	417	416	0.5301	29	6.56
k105_2129 flag=0 multi=42.7239 len=1626	197.9631	1626	0.0000	100.0000	1626	1657	1553	0.3442	200	44.14
k105_88662 flag=0 multi=6.9939 len=9951	31.8084	9951	0.0000	100.0000	9951	1523	1628	0.4022	32	8.25
k105_2153 flag=1 multi=3.9620 len=2314	31.8172	2314	0.0000	100.0000	2314	367	371	0.4223	30	8.43
k105_88677 flag=0 multi=10.3675 len=3025	41.5273	3025	0.0000	100.0000	3025	624	632	0.3927	42	8.81
k105_2164 flag=1 multi=4.0000 len=2527	15.0372	2527	0.0000	100.0000	2527	186	197	0.4507	15	4.01
k105_88679 flag=0 multi=11.9411 len=1531	71.7570	1531	0.0000	100.0000	1531	546	557	0.3131	72	16.29
k105_2167 flag=1 multi=2.0000 len=1524	9.2979	1524	0.0000	100.0000	1524	68	74	0.5711	9	3.54
k105_88696 flag=0 multi=7.9540 len=3191	45.8693	3191	0.0000	100.0000	3191	722	734	0.2934	47	15.79
k105_88702 flag=1 multi=2.8441 len=2016	32.7242	2016	0.0000	100.0000	2016	326	335	0.4788	33	7.20
k105_2183 flag=0 multi=87.0024 len=7970	481.1277	7970	0.0000	100.0000	7970	19068	19034	0.3368	459	116.08
k105_2189 flag=1 multi=1.9320 len=2075	11.5923	2075	0.0000	100.0000	2075	122	119	0.4193	12	2.74
k105_88713 flag=0 multi=9.4881 len=2758	52.7317	2758	0.0000	100.0000	2758	732	736	0.4653	55	15.21
k105_2209 flag=1 multi=3.0000 len=1663	25.3867	1663	0.0000	100.0000	1663	211	209	0.3090	26	8.67
k105_88727 flag=0 multi=7.0000 len=3024	39.0708	3024	0.0000	100.0000	3024	592	590	0.3822	39	7.14
k105_2219 flag=0 multi=5.9860 len=5372	26.4371	5372	0.0000	100.0000	5372	712	714	0.2816	24	11.38
k105_2226 flag=0 multi=11.0633 len=3566	52.1837	3566	0.0000	100.0000	3566	932	932	0.4124	52	9.34
k105_88753 flag=0 multi=78.2668 len=12844	307.7083	12844	0.0000	100.0000	12844	19574	19629	0.3465	298	58.02
k105_2244 flag=0 multi=32.1964 len=1602	159.9307	1602	0.0000	100.0000	1602	1264	1306	0.3301	139	62.23
k105_88769 flag=1 multi=2.0000 len=1905	10.5585	1905	0.0000	100.0000	1905	99	102	0.4068	11	3.30
k105_2257 flag=0 multi=12.8045 len=5107	111.1046	5107	0.0000	100.0000	5107	2719	2923	0.3274	93	67.95
k105_88772 flag=1 multi=7.3980 len=3743	123.1867	3743	0.0000	100.0000	3743	2281	2277	0.4084	42	175.01
k105_88779 flag=1 multi=2.7296 len=1858	45.8778	1858	0.0000	100.0000	1858	401	454	0.2604	45	13.78
k105_2273 flag=0 multi=48.0000 len=1673	223.1877	1673	0.0000	100.0000	1673	1901	1823	0.3619	194	196.20
k105_88782 flag=0 multi=6.9379 len=2038	90.1811	2038	0.0000	100.0000	2038	901	923	0.3397	72	58.69
k105_88794 flag=1 multi=3.0000 len=2485	24.6390	2485	0.0000	100.0000	2485	305	309	0.3381	24	5.69
k105_2307 flag=1 multi=8.4754 len=1752	35.3836	1752	0.0000	100.0000	1752	309	316	0.3330	35	6.65
k105_88807 flag=1 multi=2.2542 len=1722	31.5970	1722	0.0000	100.0000	1722	269	278	0.5147	35	11.65
k105_88818 flag=0 multi=46.8176 len=1635	307.2709	1635	0.0000	100.0000	1635	2490	2519	0.3539	361	146.57
k105_88820 flag=0 multi=3.8567 len=1550	30.0265	1550	0.0000	100.0000	1550	230	238	0.4052	30	13.91
k105_88821 flag=0 multi=3.8775 len=1599	13.5960	1599	0.0000	100.0000	1599	115	104	0.4361	10	9.42
k105_2327 flag=1 multi=5.0000 len=3107	21.9903	3107	0.0000	100.0000	3107	336	343	0.2987	23	7.86
k105_2331 flag=0 multi=4.7455 len=1771	32.4303	1771	0.0000	100.0000	1771	281	294	0.3797	34	9.51
k105_88824 flag=0 multi=15.9138 len=3538	52.2629	3538	0.0000	100.0000	3538	918	934	0.4250	54	10.76
k105_2336 flag=1 multi=5.0000 len=1747	20.6285	1747	0.0000	100.0000	1747	179	180	0.3176	21	7.60
k105_88829 flag=0 multi=6.8887 len=3051	72.5254	3051	0.0000	100.0000	3051	1073	1127	0.3378	53	43.33
k105_2354 flag=1 multi=5.0000 len=1837	15.4213	1837	0.0000	100.0000	1837	139	145	0.4203	16	4.37
k105_88830 flag=1 multi=3.9835 len=7580	28.2339	7580	0.0000	100.0000	7580	1063	1068	0.3210	28	8.37
k105_2359 flag=1 multi=3.0000 len=2984	11.5754	2984	0.0000	100.0000	2984	174	174	0.5831	11	3.90
k105_88841 flag=0 multi=14.0098 len=5385	64.7499	5385	0.0000	100.0000	5385	1715	1732	0.3153	66	12.08
k105_2380 flag=0 multi=8.3717 len=1719	51.4142	1719	0.0000	100.0000	1719	426	458	0.2918	56	13.51
k105_88845 flag=0 multi=8.5255 len=4362	52.7792	4362	0.0000	100.0000	4362	1149	1140	0.3254	45	26.63
k105_88852 flag=0 multi=7.0000 len=6048	37.2935	6048	0.0000	100.0000	6048	1118	1150	0.5807	39	10.14
k105_2390 flag=0 multi=9.1356 len=11419	43.5687	11419	0.0000	100.0000	11419	2443	2524	0.4114	44	11.00
k105_88857 flag=0 multi=5.9890 len=4645	32.4420	4645	0.0000	100.0000	4645	722	777	0.3735	31	12.58
k105_88861 flag=0 multi=11.8038 len=1675	273.5021	1675	0.0000	100.0000	1675	2240	2319	0.3486	219	186.34
k105_88870 flag=1 multi=5.0000 len=2126	15.1877	2126	0.0000	100.0000	2126	161	162	0.4181	15	4.94
k105_2393 flag=0 multi=42.0117 len=13933	134.7900	13933	0.0000	100.0000	13933	9330	9320	0.3333	139	26.92
k105_2394 flag=0 multi=63.9165 len=4201	254.8081	4201	0.0000	100.0000	4201	5336	5312	0.3556	264	106.96
k105_88880 flag=0 multi=8.4900 len=6324	32.8879	6324	0.0000	100.0000	6324	1042	1051	0.5861	33	7.60
k105_2399 flag=0 multi=101.0936 len=3437	578.3791	3437	0.0000	100.0000	3437	10039	9722	0.3722	592	160.14
k105_88883 flag=1 multi=8.0000 len=6842	31.5789	6842	0.0000	100.0000	6842	1064	1134	0.6639	26	18.05
